"year" "month" "day" "downscaled.tmin.degC"
2082 2 7 5.38
2082 2 8 7.18
2082 2 9 -1.86
2082 2 10 0.56
2082 2 11 1.94
2082 2 12 0.28
2082 2 13 4.85
2082 2 14 7.11
2082 2 15 8.61
2082 2 16 9.61
2082 2 17 9.21
2082 2 18 9.82
2082 2 19 9.23
2082 2 20 8.98
2082 2 21 8.89
2082 2 22 7.84
2082 2 23 11.32
2082 2 24 10.02
2082 2 25 10.29
2082 2 26 9.12
2082 2 27 -0.68
2082 2 28 -4.7
2082 3 1 -3.54
2082 3 2 0.04
2082 3 3 6.04
2082 3 4 5.9
2082 3 5 8.08
2082 3 6 13.69
2082 3 7 8.07
2082 3 8 0.97
2082 3 9 1.78
2082 3 10 9.97
2082 3 11 11.46
2082 3 12 11.76
2082 3 13 9.74
2082 3 14 4.8
2082 3 15 4.49
2082 3 16 5.07
2082 3 17 7.04
2082 3 18 7.16
2082 3 19 3.39
2082 3 20 0.55
2082 3 21 2.89
2082 3 22 8.1
2082 3 23 6.11
2082 3 24 3.19
2082 3 25 4.26
2082 3 26 9.94
2082 3 27 10.15
2082 3 28 4.98
2082 3 29 3.52
2082 3 30 4.93
2082 3 31 10.94
2082 4 1 13.12
2082 4 2 5.4
2082 4 3 6.05
2082 4 4 4.08
2082 4 5 6.28
2082 4 6 9.38
2082 4 7 10.5
2082 4 8 7.64
2082 4 9 10.92
2082 4 10 14
2082 4 11 12.88
2082 4 12 12.54
2082 4 13 12.06
2082 4 14 13.26
2082 4 15 14.34
2082 4 16 20.29
2082 4 17 14.72
2082 4 18 19.21
2082 4 19 14.33
2082 4 20 15.68
2082 4 21 16.49
2082 4 22 17.86
2082 4 23 15.2
2082 4 24 14.62
2082 4 25 14.85
2082 4 26 10.04
2082 4 27 15.13
2082 4 28 12.55
2082 4 29 15.77
2082 4 30 15.34
2082 5 1 14.14
2082 5 2 16.34
2082 5 3 15.5
2082 5 4 17.65
2082 5 5 20.5
2082 5 6 18.81
2082 5 7 19.29
2082 5 8 19.84
2082 5 9 18.91
2082 5 10 18.59
2082 5 11 14.95
2082 5 12 14.94
2082 5 13 14.79
2082 5 14 15.73
2082 5 15 18
2082 5 16 18.4
2082 5 17 19.55
2082 5 18 20.6
2082 5 19 17.59
2082 5 20 17.02
2082 5 21 19.85
2082 5 22 19.61
2082 5 23 19.26
2082 5 24 18.65
2082 5 25 18.18
2082 5 26 19.17
2082 5 27 16.23
2082 5 28 15.99
2082 5 29 17.9
2082 5 30 19.94
2082 5 31 21.39
2082 6 1 22.09
2082 6 2 18.81
2082 6 3 17.16
2082 6 4 18.35
2082 6 5 20.17
2082 6 6 20.67
2082 6 7 21.22
2082 6 8 20.34
2082 6 9 19.9
2082 6 10 19.49
2082 6 11 21.3
2082 6 12 22.42
2082 6 13 22.9
2082 6 14 22.46
2082 6 15 22.71
2082 6 16 24.07
2082 6 17 22.36
2082 6 18 22.24
2082 6 19 24.36
2082 6 20 22.74
2082 6 21 24.14
2082 6 22 25.5
2082 6 23 26.24
2082 6 24 27.76
2082 6 25 25.59
2082 6 26 26.98
2082 6 27 24.51
2082 6 28 24.47
2082 6 29 25.38
2082 6 30 25.33
2082 7 1 25.24
2082 7 2 26.18
2082 7 3 26.61
2082 7 4 25.26
2082 7 5 33.5
2082 7 6 34.15
2082 7 7 35.45
2082 7 8 35.76
2082 7 9 34.07
2082 7 10 34.44
2082 7 11 35.2
2082 7 12 34.88
2082 7 13 27.4
2082 7 14 26.64
2082 7 15 27.06
2082 7 16 25.51
2082 7 17 26.69
2082 7 18 33.38
2082 7 19 34.4
2082 7 20 34.28
2082 7 21 32.51
2082 7 22 32.23
2082 7 23 34.34
2082 7 24 34.77
2082 7 25 32.32
2082 7 26 25.12
2082 7 27 25.7
2082 7 28 27.1
2082 7 29 32.58
2082 7 30 34
2082 7 31 34.1
2082 8 1 40.17
2082 8 2 36.08
2082 8 3 40.83
2082 8 4 37.47
2082 8 5 38.43
2082 8 6 38.04
2082 8 7 39.72
2082 8 8 36.01
2082 8 9 34.52
2082 8 10 35.88
2082 8 11 35.09
2082 8 12 28.71
2082 8 13 30.01
2082 8 14 33.83
2082 8 15 32.25
2082 8 16 33.61
2082 8 17 31.22
2082 8 18 30.32
2082 8 19 29.88
2082 8 20 29.9
2082 8 21 23.11
2082 8 22 22.72
2082 8 23 23.02
2082 8 24 22.03
2082 8 25 27.9
2082 8 26 30.63
2082 8 27 33.29
2082 8 28 31.03
2082 8 29 28.33
2082 8 30 28.07
2082 8 31 26.2
2082 9 1 29.23
2082 9 2 21.84
2082 9 3 18.5
2082 9 4 17.67
2082 9 5 18.85
2082 9 6 20.14
2082 9 7 24.67
2082 9 8 23.92
2082 9 9 25.78
2082 9 10 31.85
2082 9 11 NA
2082 9 12 41.41
2082 9 13 36.45
2082 9 14 30.36
2082 9 15 25.22
2082 9 16 26.63
2082 9 17 21.59
2082 9 18 18.33
2082 9 19 18.52
2082 9 20 17.19
2082 9 21 17
2082 9 22 17.15
2082 9 23 17.33
2082 9 24 18.11
2082 9 25 16.82
2082 9 26 16.93
2082 9 27 15.67
2082 9 28 17.77
2082 9 29 18.74
2082 9 30 16.27
2082 10 1 16.73
2082 10 2 15.18
2082 10 3 15.24
2082 10 4 15.25
2082 10 5 16.32
2082 10 6 18.08
2082 10 7 15.5
2082 10 8 16.78
2082 10 9 15.51
2082 10 10 16.93
2082 10 11 19.6
2082 10 12 19.45
2082 10 13 18.21
2082 10 14 19.33
2082 10 15 13.03
2082 10 16 8.62
2082 10 17 7.14
2082 10 18 8.1
2082 10 19 10.6
2082 10 20 11.46
2082 10 21 11.29
2082 10 22 11.47
2082 10 23 14.09
2082 10 24 13.13
2082 10 25 13.94
2082 10 26 11.56
2082 10 27 14.02
2082 10 28 13.98
2082 10 29 10.27
2082 10 30 12.09
2082 10 31 14.21
2082 11 1 13.39
2082 11 2 13.85
2082 11 3 13.3
2082 11 4 13.21
2082 11 5 10.15
2082 11 6 7.05
2082 11 7 5.79
2082 11 8 10.99
2082 11 9 10.68
2082 11 10 5.17
2082 11 11 4.79
2082 11 12 6.79
2082 11 13 2.4
2082 11 14 -2.59
2082 11 15 -0.9
2082 11 16 2
2082 11 17 1.07
2082 11 18 1.16
2082 11 19 5.1
2082 11 20 8.2
2082 11 21 9.64
2082 11 22 12.99
2082 11 23 12.92
2082 11 24 14
2082 11 25 10.69
2082 11 26 4.92
2082 11 27 4.99
2082 11 28 3.21
2082 11 29 3.47
2082 11 30 3.02
2082 12 1 3.99
2082 12 2 4.98
2082 12 3 7.73
2082 12 4 8.47
2082 12 5 6.81
2082 12 6 9.92
2082 12 7 9.95
2082 12 8 8.53
2082 12 9 9.27
2082 12 10 8.55
2082 12 11 9.55
2082 12 12 6.48
2082 12 13 8.17
2082 12 14 11.36
2082 12 15 10.15
2082 12 16 1.35
2082 12 17 1.91
2082 12 18 3.31
2082 12 19 7.27
2082 12 20 3.55
2082 12 21 3.87
2082 12 22 -1.23
2082 12 23 -0.78
2082 12 24 0.46
2082 12 25 0.94
2082 12 26 7.12
2082 12 27 -0.41
2082 12 28 -0.57
2082 12 29 1.61
2082 12 30 2.88
2082 12 31 4.71
2083 1 1 9.57
2083 1 2 3.75
2083 1 3 1.52
2083 1 4 2.73
2083 1 5 12.04
2083 1 6 5.31
2083 1 7 4.03
2083 1 8 3.83
2083 1 9 4.22
2083 1 10 4.63
2083 1 11 6.74
2083 1 12 1.52
2083 1 13 -1.82
2083 1 14 3.52
2083 1 15 3.11
2083 1 16 3.42
2083 1 17 3.33
2083 1 18 5.01
2083 1 19 -0.02
2083 1 20 -1.13
2083 1 21 1.1
2083 1 22 2.23
2083 1 23 4.77
2083 1 24 4.36
2083 1 25 4.04
2083 1 26 4.79
2083 1 27 5.74
2083 1 28 11.23
2083 1 29 10.31
2083 1 30 2.8
2083 1 31 2.23
2083 2 1 2.04
2083 2 2 1.8
2083 2 3 -4.77
2083 2 4 -0.64
2083 2 5 -8.05
2083 2 6 -6.75
2083 2 7 -1.63
2083 2 8 1.09
2083 2 9 3.48
2083 2 10 4.96
2083 2 11 8.19
2083 2 12 11.93
2083 2 13 11.16
2083 2 14 9.48
2083 2 15 6.99
2083 2 16 5.51
2083 2 17 3.83
2083 2 18 5.01
2083 2 19 7.2
2083 2 20 6.4
2083 2 21 11
2083 2 22 14.76
2083 2 23 12.2
2083 2 24 17.42
2083 2 25 6.18
2083 2 26 4.49
2083 2 27 6.05
2083 2 28 6.27
2083 3 1 10.71
2083 3 2 5.13
2083 3 3 -2.69
2083 3 4 1.25
2083 3 5 4.75
2083 3 6 7.27
2083 3 7 4.56
2083 3 8 8.48
2083 3 9 5.43
2083 3 10 0.23
2083 3 11 -3.57
2083 3 12 -0.58
2083 3 13 2.49
2083 3 14 6.47
2083 3 15 10.2
2083 3 16 10.08
2083 3 17 9.23
2083 3 18 12.83
2083 3 19 9.65
2083 3 20 2.35
2083 3 21 2.95
2083 3 22 4.08
2083 3 23 6.59
2083 3 24 3.66
2083 3 25 2.45
2083 3 26 3.02
2083 3 27 7.58
2083 3 28 8.78
2083 3 29 8.85
2083 3 30 8.42
2083 3 31 11.13
2083 4 1 11.56
2083 4 2 11.44
2083 4 3 13.68
2083 4 4 9.41
2083 4 5 8.84
2083 4 6 8
2083 4 7 10.52
2083 4 8 13.61
2083 4 9 12.5
2083 4 10 13.3
2083 4 11 14.96
2083 4 12 14.72
2083 4 13 14.96
2083 4 14 15.47
2083 4 15 16.14
2083 4 16 10.56
2083 4 17 9.28
2083 4 18 10.26
2083 4 19 10.75
2083 4 20 12.3
2083 4 21 16.01
2083 4 22 15.53
2083 4 23 14.38
2083 4 24 16.68
2083 4 25 17.83
2083 4 26 19.32
2083 4 27 19.36
2083 4 28 18.25
2083 4 29 22.13
2083 4 30 20.74
2083 5 1 16.72
2083 5 2 12.22
2083 5 3 10.31
2083 5 4 14.26
2083 5 5 15.05
2083 5 6 15.7
2083 5 7 13.51
2083 5 8 15.98
2083 5 9 19.98
2083 5 10 21.54
2083 5 11 20.95
2083 5 12 15.96
2083 5 13 14.72
2083 5 14 14.62
2083 5 15 16.26
2083 5 16 15.49
2083 5 17 16.65
2083 5 18 16.85
2083 5 19 18.16
2083 5 20 17.73
2083 5 21 20.33
2083 5 22 23.53
2083 5 23 19.58
2083 5 24 19.08
2083 5 25 21.57
2083 5 26 19.96
2083 5 27 20.01
2083 5 28 21.38
2083 5 29 24.73
2083 5 30 23.14
2083 5 31 21.57
2083 6 1 21.18
2083 6 2 22.89
2083 6 3 21.89
2083 6 4 21.4
2083 6 5 19.56
2083 6 6 18.03
2083 6 7 17.2
2083 6 8 17.33
2083 6 9 18.3
2083 6 10 19.29
2083 6 11 19.33
2083 6 12 18.73
2083 6 13 19.76
2083 6 14 20.22
2083 6 15 20.06
2083 6 16 19.48
2083 6 17 19.9
2083 6 18 21.84
2083 6 19 22
2083 6 20 20.15
2083 6 21 20.62
2083 6 22 20.52
2083 6 23 20.48
2083 6 24 21.35
2083 6 25 21.67
2083 6 26 22.61
2083 6 27 21.42
2083 6 28 22
2083 6 29 21.82
2083 6 30 23.41
2083 7 1 24.71
2083 7 2 24.92
2083 7 3 33.7
2083 7 4 32.39
2083 7 5 27.42
2083 7 6 32.32
2083 7 7 25.55
2083 7 8 24.85
2083 7 9 24.42
2083 7 10 25.49
2083 7 11 25.57
2083 7 12 24.87
2083 7 13 23.49
2083 7 14 25.09
2083 7 15 22.96
2083 7 16 22.52
2083 7 17 21.89
2083 7 18 22.69
2083 7 19 24.59
2083 7 20 32.34
2083 7 21 34.69
2083 7 22 35.75
2083 7 23 36.77
2083 7 24 34.25
2083 7 25 36.09
2083 7 26 35.69
2083 7 27 35.19
2083 7 28 32.44
2083 7 29 24.89
2083 7 30 24.51
2083 7 31 25.22
2083 8 1 29.16
2083 8 2 25.23
2083 8 3 25.11
2083 8 4 25.27
2083 8 5 33.56
2083 8 6 34.41
2083 8 7 32.94
2083 8 8 34.37
2083 8 9 29.17
2083 8 10 22.86
2083 8 11 20.94
2083 8 12 19.54
2083 8 13 23.69
2083 8 14 29.83
2083 8 15 27.28
2083 8 16 22.01
2083 8 17 23.25
2083 8 18 25.57
2083 8 19 31.37
2083 8 20 28.17
2083 8 21 24.79
2083 8 22 26.3
2083 8 23 32.67
2083 8 24 33.79
2083 8 25 23.95
2083 8 26 25.9
2083 8 27 27.53
2083 8 28 25.21
2083 8 29 27.74
2083 8 30 28.02
2083 8 31 23.87
2083 9 1 24.88
2083 9 2 26.56
2083 9 3 28.77
2083 9 4 19.56
2083 9 5 19.4
2083 9 6 19.64
2083 9 7 19.6
2083 9 8 18.18
2083 9 9 17.43
2083 9 10 17.34
2083 9 11 17.65
2083 9 12 18.01
2083 9 13 19.92
2083 9 14 23.1
2083 9 15 24.97
2083 9 16 31.35
2083 9 17 30.89
2083 9 18 19.1
2083 9 19 16.86
2083 9 20 17.83
2083 9 21 18.7
2083 9 22 40.27
2083 9 23 34.22
2083 9 24 18.96
2083 9 25 15.01
2083 9 26 16.13
2083 9 27 18.62
2083 9 28 16.59
2083 9 29 16.08
2083 9 30 15.76
2083 10 1 13.93
2083 10 2 10.74
2083 10 3 12.29
2083 10 4 14.2
2083 10 5 15.18
2083 10 6 14.5
2083 10 7 14.87
2083 10 8 16.95
2083 10 9 13.41
2083 10 10 14.12
2083 10 11 17.5
2083 10 12 14.91
2083 10 13 14.27
2083 10 14 15.43
2083 10 15 16.38
2083 10 16 13.82
2083 10 17 13.6
2083 10 18 15.18
2083 10 19 17.13
2083 10 20 14.58
2083 10 21 11.54
2083 10 22 10.69
2083 10 23 10.75
2083 10 24 10.6
2083 10 25 10.22
2083 10 26 10.47
2083 10 27 10.69
2083 10 28 12.91
2083 10 29 11.76
2083 10 30 10.5
2083 10 31 8.45
2083 11 1 9.84
2083 11 2 10.68
2083 11 3 11.72
2083 11 4 16.09
2083 11 5 9.5
2083 11 6 7.57
2083 11 7 8.99
2083 11 8 13.02
2083 11 9 9.83
2083 11 10 6.88
2083 11 11 9.24
2083 11 12 13.28
2083 11 13 9.37
2083 11 14 4.44
2083 11 15 6.73
2083 11 16 6.69
2083 11 17 10.85
2083 11 18 11.89
2083 11 19 3.04
2083 11 20 -0.54
2083 11 21 1.21
2083 11 22 2.3
2083 11 23 4.42
2083 11 24 4.95
2083 11 25 4.3
2083 11 26 5.97
2083 11 27 6.05
2083 11 28 8.26
2083 11 29 2.45
2083 11 30 -3.18
2083 12 1 -4.21
2083 12 2 -2.68
2083 12 3 -0.15
2083 12 4 6.28
2083 12 5 6.37
2083 12 6 1.81
2083 12 7 1.01
2083 12 8 2.29
2083 12 9 5.1
2083 12 10 5.79
2083 12 11 11.03
2083 12 12 10.44
2083 12 13 12.98
2083 12 14 3.78
2083 12 15 2.2
2083 12 16 -6.07
2083 12 17 -2.24
2083 12 18 2.02
2083 12 19 -1.71
2083 12 20 -6.37
2083 12 21 -6.69
2083 12 22 -3.17
2083 12 23 -2.82
2083 12 24 -1.93
2083 12 25 -0.25
2083 12 26 0.99
2083 12 27 1.67
2083 12 28 5.92
2083 12 29 1.36
2083 12 30 -0.81
2083 12 31 1.41
2084 1 1 4.84
2084 1 2 11.18
2084 1 3 9.38
2084 1 4 5.37
2084 1 5 3.67
2084 1 6 1.3
2084 1 7 -8.33
2084 1 8 -8.42
2084 1 9 -5.77
2084 1 10 -4.57
2084 1 11 -1.86
2084 1 12 4.49
2084 1 13 0.35
2084 1 14 0.92
2084 1 15 3.48
2084 1 16 4.88
2084 1 17 1.85
2084 1 18 4.28
2084 1 19 5.39
2084 1 20 -1.34
2084 1 21 -1.34
2084 1 22 1.08
2084 1 23 1.83
2084 1 24 -1.12
2084 1 25 0.16
2084 1 26 2.24
2084 1 27 2.27
2084 1 28 4.21
2084 1 29 5.67
2084 1 30 4.57
2084 1 31 7.37
2084 2 1 2.8
2084 2 2 1.49
2084 2 3 0.46
2084 2 4 3.12
2084 2 5 -0.07
2084 2 6 0.6
2084 2 7 2.64
2084 2 8 4.6
2084 2 9 6.16
2084 2 10 4.46
2084 2 11 3.95
2084 2 12 5.28
2084 2 13 4.43
2084 2 14 3.42
2084 2 15 2.64
2084 2 16 1.61
2084 2 17 -3.79
2084 2 18 -1.85
2084 2 19 -7.64
2084 2 20 -4.49
2084 2 21 -1.8
2084 2 22 0.35
2084 2 23 2.97
2084 2 24 8.49
2084 2 25 10.91
2084 2 26 8.05
2084 2 27 12.49
2084 2 28 8.14
2084 3 1 2.47
2084 3 2 3.31
2084 3 3 3.57
2084 3 4 3.88
2084 3 5 6.23
2084 3 6 9.28
2084 3 7 9.07
2084 3 8 1.98
2084 3 9 5.89
2084 3 10 15.12
2084 3 11 11.35
2084 3 12 2.76
2084 3 13 4.71
2084 3 14 5.77
2084 3 15 8.13
2084 3 16 7.85
2084 3 17 7.67
2084 3 18 6.1
2084 3 19 8.79
2084 3 20 9.58
2084 3 21 8.96
2084 3 22 9.03
2084 3 23 11.12
2084 3 24 14.91
2084 3 25 7.27
2084 3 26 3.63
2084 3 27 8.18
2084 3 28 3.21
2084 3 29 10.01
2084 3 30 6.85
2084 3 31 8.64
2084 4 1 13.61
2084 4 2 6.82
2084 4 3 4.46
2084 4 4 5.84
2084 4 5 8.1
2084 4 6 11.27
2084 4 7 11.06
2084 4 8 12.54
2084 4 9 11.01
2084 4 10 9.74
2084 4 11 14.78
2084 4 12 14.95
2084 4 13 15.52
2084 4 14 9.62
2084 4 15 9.06
2084 4 16 12.75
2084 4 17 12.75
2084 4 18 11.81
2084 4 19 12.44
2084 4 20 12.14
2084 4 21 12.28
2084 4 22 14.95
2084 4 23 14.05
2084 4 24 9.8
2084 4 25 6.52
2084 4 26 11.38
2084 4 27 15.41
2084 4 28 13.39
2084 4 29 16.1
2084 4 30 15.84
2084 5 1 12.69
2084 5 2 11.23
2084 5 3 11.69
2084 5 4 10.5
2084 5 5 12.19
2084 5 6 11.62
2084 5 7 13.67
2084 5 8 15.62
2084 5 9 15.4
2084 5 10 11.39
2084 5 11 9.68
2084 5 12 12.91
2084 5 13 16.1
2084 5 14 17.1
2084 5 15 15.01
2084 5 16 15.71
2084 5 17 16.05
2084 5 18 15.91
2084 5 19 16.97
2084 5 20 16.79
2084 5 21 17.69
2084 5 22 16.5
2084 5 23 16.32
2084 5 24 11.16
2084 5 25 12.01
2084 5 26 13.4
2084 5 27 18.17
2084 5 28 20.05
2084 5 29 15.01
2084 5 30 13.8
2084 5 31 16.08
2084 6 1 16.42
2084 6 2 14.03
2084 6 3 17.82
2084 6 4 17.8
2084 6 5 16.98
2084 6 6 18.08
2084 6 7 19.66
2084 6 8 19.7
2084 6 9 19.66
2084 6 10 20.15
2084 6 11 20.73
2084 6 12 23.02
2084 6 13 23.55
2084 6 14 23.29
2084 6 15 21.86
2084 6 16 20.37
2084 6 17 20.48
2084 6 18 22.8
2084 6 19 25.13
2084 6 20 23.58
2084 6 21 23.52
2084 6 22 23.76
2084 6 23 25.27
2084 6 24 22.04
2084 6 25 22.3
2084 6 26 23.26
2084 6 27 25.09
2084 6 28 25.09
2084 6 29 25.84
2084 6 30 26.23
2084 7 1 26.75
2084 7 2 32.23
2084 7 3 27.24
2084 7 4 27.25
2084 7 5 32.45
2084 7 6 27.38
2084 7 7 27.57
2084 7 8 34.15
2084 7 9 32.65
2084 7 10 34.92
2084 7 11 34.2
2084 7 12 32.5
2084 7 13 25.47
2084 7 14 25.81
2084 7 15 25.76
2084 7 16 25.93
2084 7 17 23.38
2084 7 18 22.98
2084 7 19 25.77
2084 7 20 23.58
2084 7 21 23.15
2084 7 22 22.94
2084 7 23 23.02
2084 7 24 23.63
2084 7 25 25.16
2084 7 26 24.81
2084 7 27 26
2084 7 28 27.31
2084 7 29 33.27
2084 7 30 27.56
2084 7 31 25.39
2084 8 1 28.19
2084 8 2 27.59
2084 8 3 26.51
2084 8 4 28.74
2084 8 5 30.09
2084 8 6 31.4
2084 8 7 31.74
2084 8 8 28.96
2084 8 9 33.28
2084 8 10 27.43
2084 8 11 23.68
2084 8 12 25.92
2084 8 13 29.34
2084 8 14 31.47
2084 8 15 33.2
2084 8 16 35.11
2084 8 17 34.32
2084 8 18 31.59
2084 8 19 29.21
2084 8 20 30.65
2084 8 21 30.98
2084 8 22 31.79
2084 8 23 31.49
2084 8 24 34.18
2084 8 25 34.01
2084 8 26 32.44
2084 8 27 26.79
2084 8 28 27.06
2084 8 29 27.42
2084 8 30 28.8
2084 8 31 27.19
2084 9 1 27.31
2084 9 2 23.23
2084 9 3 22.32
2084 9 4 19.04
2084 9 5 19.15
2084 9 6 21.99
2084 9 7 25.48
2084 9 8 27.2
2084 9 9 20.66
2084 9 10 20.29
2084 9 11 22.24
2084 9 12 22.74
2084 9 13 19.15
2084 9 14 18.04
2084 9 15 19.57
2084 9 16 24.93
2084 9 17 33.62
2084 9 18 19.84
2084 9 19 20.03
2084 9 20 19.76
2084 9 21 19.8
2084 9 22 17.77
2084 9 23 16.45
2084 9 24 17.35
2084 9 25 17.77
2084 9 26 18.53
2084 9 27 18.07
2084 9 28 17.66
2084 9 29 16.8
2084 9 30 17.06
2084 10 1 19.19
2084 10 2 18.95
2084 10 3 17.55
2084 10 4 9.6
2084 10 5 8.52
2084 10 6 6.74
2084 10 7 6.77
2084 10 8 8.24
2084 10 9 9.02
2084 10 10 9.76
2084 10 11 10.51
2084 10 12 11.21
2084 10 13 10.53
2084 10 14 11.82
2084 10 15 11.18
2084 10 16 11.55
2084 10 17 11.38
2084 10 18 12.86
2084 10 19 11.19
2084 10 20 10.12
2084 10 21 9.99
2084 10 22 9.51
2084 10 23 9.26
2084 10 24 8.82
2084 10 25 8.65
2084 10 26 9.07
2084 10 27 9.89
2084 10 28 10.8
2084 10 29 10.41
2084 10 30 12.17
2084 10 31 12.38
2084 11 1 11.26
2084 11 2 10.9
2084 11 3 10.55
2084 11 4 10.91
2084 11 5 13.33
2084 11 6 13.8
2084 11 7 9.38
2084 11 8 8.86
2084 11 9 8.5
2084 11 10 3.9
2084 11 11 4.59
2084 11 12 4.78
2084 11 13 2.23
2084 11 14 3.21
2084 11 15 4.21
2084 11 16 6.64
2084 11 17 7.03
2084 11 18 6.75
2084 11 19 9.47
2084 11 20 7.26
2084 11 21 7
2084 11 22 7.56
2084 11 23 8.24
2084 11 24 6.78
2084 11 25 10.26
2084 11 26 14.31
2084 11 27 8.39
2084 11 28 4.23
2084 11 29 5.63
2084 11 30 5.39
2084 12 1 6.75
2084 12 2 11.26
2084 12 3 10.77
2084 12 4 10.8
2084 12 5 11.42
2084 12 6 7.82
2084 12 7 8.21
2084 12 8 9.45
2084 12 9 8.51
2084 12 10 9.83
2084 12 11 8.95
2084 12 12 9.46
2084 12 13 1.93
2084 12 14 0.75
2084 12 15 -0.24
2084 12 16 -0.07
2084 12 17 2.78
2084 12 18 6.02
2084 12 19 6.12
2084 12 20 4.98
2084 12 21 0.74
2084 12 22 0.25
2084 12 23 -2.31
2084 12 24 -0.5
2084 12 25 -0.4
2084 12 26 0.29
2084 12 27 0.13
2084 12 28 -1.56
2084 12 29 3.35
2084 12 30 -1.85
2084 12 31 -2.46
2085 1 1 2.03
2085 1 2 -0.73
2085 1 3 -5.09
2085 1 4 -11.57
2085 1 5 -7.71
2085 1 6 -5.51
2085 1 7 3.28
2085 1 8 2.12
2085 1 9 6.01
2085 1 10 3.02
2085 1 11 5.03
2085 1 12 0.1
2085 1 13 1.56
2085 1 14 6.48
2085 1 15 6.35
2085 1 16 6.59
2085 1 17 5.21
2085 1 18 8.36
2085 1 19 13.19
2085 1 20 8.53
2085 1 21 8.02
2085 1 22 7.95
2085 1 23 5.3
2085 1 24 5.36
2085 1 25 7.33
2085 1 26 7.08
2085 1 27 9.11
2085 1 28 5.01
2085 1 29 1.67
2085 1 30 1.58
2085 1 31 3.55
2085 2 1 4.46
2085 2 2 -1.7
2085 2 3 -1.12
2085 2 4 3.48
2085 2 5 7.12
2085 2 6 4.8
2085 2 7 9.24
2085 2 8 7.08
2085 2 9 10.76
2085 2 10 6.16
2085 2 11 2.17
2085 2 12 -0.47
2085 2 13 0.2
2085 2 14 2.58
2085 2 15 3.01
2085 2 16 2.61
2085 2 17 10.48
2085 2 18 15.39
2085 2 19 9.56
2085 2 20 4.14
2085 2 21 4.9
2085 2 22 5.38
2085 2 23 10.5
2085 2 24 11.95
2085 2 25 3.2
2085 2 26 8.88
2085 2 27 11.15
2085 2 28 15.78
2085 3 1 7.68
2085 3 2 5.19
2085 3 3 3.35
2085 3 4 3.38
2085 3 5 -2.15
2085 3 6 -0.26
2085 3 7 2.27
2085 3 8 4.46
2085 3 9 10.93
2085 3 10 10.84
2085 3 11 11.39
2085 3 12 7.06
2085 3 13 5
2085 3 14 7.44
2085 3 15 10.62
2085 3 16 10.56
2085 3 17 12.45
2085 3 18 13.11
2085 3 19 15.02
2085 3 20 16.14
2085 3 21 19.26
2085 3 22 13.95
2085 3 23 13.81
2085 3 24 19.69
2085 3 25 15.12
2085 3 26 11.7
2085 3 27 11.4
2085 3 28 11.79
2085 3 29 6.81
2085 3 30 8.05
2085 3 31 12.04
2085 4 1 16.57
2085 4 2 14.62
2085 4 3 13.18
2085 4 4 14.39
2085 4 5 14.89
2085 4 6 14.72
2085 4 7 7.99
2085 4 8 10.1
2085 4 9 9.67
2085 4 10 12.26
2085 4 11 14.51
2085 4 12 18.45
2085 4 13 16.2
2085 4 14 19.48
2085 4 15 17.34
2085 4 16 19.08
2085 4 17 20.33
2085 4 18 18.64
2085 4 19 17.71
2085 4 20 17.73
2085 4 21 18.56
2085 4 22 16.73
2085 4 23 14.99
2085 4 24 13.32
2085 4 25 16.04
2085 4 26 15.84
2085 4 27 16.62
2085 4 28 18.11
2085 4 29 18.13
2085 4 30 22.03
2085 5 1 19.24
2085 5 2 18.84
2085 5 3 20.21
2085 5 4 18.21
2085 5 5 18.23
2085 5 6 17.7
2085 5 7 18.69
2085 5 8 18.65
2085 5 9 20.63
2085 5 10 17.33
2085 5 11 17.77
2085 5 12 17.77
2085 5 13 17.37
2085 5 14 16.09
2085 5 15 16.42
2085 5 16 17.72
2085 5 17 20.85
2085 5 18 19.23
2085 5 19 18.43
2085 5 20 17.8
2085 5 21 17.6
2085 5 22 17.01
2085 5 23 18.18
2085 5 24 18.77
2085 5 25 19.02
2085 5 26 19.44
2085 5 27 19.28
2085 5 28 17.66
2085 5 29 18.5
2085 5 30 19.96
2085 5 31 20.59
2085 6 1 20.31
2085 6 2 21.91
2085 6 3 19.34
2085 6 4 19.44
2085 6 5 20.58
2085 6 6 21.2
2085 6 7 21.08
2085 6 8 21.34
2085 6 9 21.08
2085 6 10 20.2
2085 6 11 19.33
2085 6 12 18.48
2085 6 13 20.1
2085 6 14 20.88
2085 6 15 20.78
2085 6 16 21.81
2085 6 17 21.29
2085 6 18 20.67
2085 6 19 21.22
2085 6 20 22.47
2085 6 21 22.99
2085 6 22 24.34
2085 6 23 24.69
2085 6 24 25.33
2085 6 25 25.6
2085 6 26 25.93
2085 6 27 25.56
2085 6 28 23.1
2085 6 29 24.28
2085 6 30 23.54
2085 7 1 24.06
2085 7 2 24.14
2085 7 3 26.08
2085 7 4 25.67
2085 7 5 25.28
2085 7 6 22.9
2085 7 7 21.66
2085 7 8 21.6
2085 7 9 22.77
2085 7 10 26.39
2085 7 11 24.62
2085 7 12 22.21
2085 7 13 22.96
2085 7 14 22.61
2085 7 15 21.43
2085 7 16 22.51
2085 7 17 22.14
2085 7 18 23.42
2085 7 19 24.49
2085 7 20 24.38
2085 7 21 24.41
2085 7 22 26.43
2085 7 23 32.3
2085 7 24 34.18
2085 7 25 34.54
2085 7 26 33.9
2085 7 27 26.73
