Measurement Time,m³/m³ VWC,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,°C Temp,None
9/21/2013 4:00 AM,#N/A,#N/A,-5.5,17.7,#N/A,#N/A,
9/21/2013 5:00 AM,#N/A,#N/A,-5.5,17.6,#N/A,#N/A,
9/21/2013 6:00 AM,#N/A,#N/A,-5.5,17.4,#N/A,#N/A,
9/21/2013 7:00 AM,#N/A,#N/A,-5.5,17.3,#N/A,#N/A,
9/21/2013 8:00 AM,#N/A,#N/A,-5.5,17.1,#N/A,#N/A,
9/21/2013 9:00 AM,#N/A,#N/A,-5.5,17.0,#N/A,#N/A,
9/21/2013 10:00 AM,#N/A,#N/A,-5.5,17.0,#N/A,#N/A,
9/21/2013 11:00 AM,#N/A,#N/A,-5.5,16.9,#N/A,#N/A,
9/21/2013 12:00 PM,#N/A,#N/A,-5.4,17.0,#N/A,#N/A,
9/21/2013 1:00 PM,#N/A,#N/A,-5.4,17.1,#N/A,#N/A,
9/21/2013 2:00 PM,#N/A,#N/A,-5.4,17.6,#N/A,#N/A,
9/21/2013 3:00 PM,#N/A,#N/A,-5.4,18.3,#N/A,#N/A,
9/21/2013 4:00 PM,#N/A,#N/A,-5.4,18.9,#N/A,#N/A,
9/21/2013 5:00 PM,#N/A,#N/A,-5.4,19.5,#N/A,#N/A,
9/21/2013 6:00 PM,#N/A,#N/A,-5.4,19.7,#N/A,#N/A,
9/21/2013 7:00 PM,#N/A,#N/A,-5.4,19.8,#N/A,#N/A,
9/21/2013 8:00 PM,#N/A,#N/A,-5.4,19.7,#N/A,#N/A,
9/21/2013 9:00 PM,#N/A,#N/A,-5.4,19.6,#N/A,#N/A,
9/21/2013 10:00 PM,#N/A,#N/A,-5.4,19.4,#N/A,#N/A,
9/21/2013 11:00 PM,#N/A,#N/A,-5.4,19.2,#N/A,#N/A,
9/22/2013 12:00 AM,#N/A,#N/A,-5.4,18.9,#N/A,#N/A,
9/22/2013 1:00 AM,#N/A,#N/A,-5.4,18.6,#N/A,#N/A,
9/22/2013 2:00 AM,#N/A,#N/A,-5.4,18.3,#N/A,#N/A,
9/22/2013 3:00 AM,#N/A,#N/A,-5.4,18.0,#N/A,#N/A,
9/22/2013 4:00 AM,#N/A,#N/A,-5.4,17.8,#N/A,#N/A,
9/22/2013 5:00 AM,#N/A,#N/A,-5.4,17.5,#N/A,#N/A,
9/22/2013 6:00 AM,#N/A,#N/A,-5.4,17.2,#N/A,#N/A,
9/22/2013 7:00 AM,#N/A,#N/A,-5.4,16.9,#N/A,#N/A,
9/22/2013 8:00 AM,#N/A,#N/A,-5.4,16.6,#N/A,#N/A,
9/22/2013 9:00 AM,#N/A,#N/A,-5.4,16.4,#N/A,#N/A,
9/22/2013 10:00 AM,#N/A,#N/A,-5.4,16.1,#N/A,#N/A,
9/22/2013 11:00 AM,#N/A,#N/A,-5.4,15.9,#N/A,#N/A,
9/22/2013 12:00 PM,#N/A,#N/A,-5.4,15.8,#N/A,#N/A,
9/22/2013 1:00 PM,#N/A,#N/A,-5.4,16.0,#N/A,#N/A,
9/22/2013 2:00 PM,#N/A,#N/A,-5.4,16.7,#N/A,#N/A,
9/22/2013 3:00 PM,#N/A,#N/A,-5.4,17.6,#N/A,#N/A,
9/22/2013 4:00 PM,#N/A,#N/A,-5.4,18.3,#N/A,#N/A,
9/22/2013 5:00 PM,#N/A,#N/A,-5.4,18.8,#N/A,#N/A,
9/22/2013 6:00 PM,#N/A,#N/A,-5.4,19.0,#N/A,#N/A,
9/22/2013 7:00 PM,#N/A,#N/A,-5.4,19.0,#N/A,#N/A,
9/22/2013 8:00 PM,#N/A,#N/A,-5.4,18.9,#N/A,#N/A,
9/22/2013 9:00 PM,#N/A,#N/A,-5.4,18.8,#N/A,#N/A,
9/22/2013 10:00 PM,#N/A,#N/A,-5.4,18.7,#N/A,#N/A,
9/22/2013 11:00 PM,#N/A,#N/A,-5.4,18.5,#N/A,#N/A,
9/23/2013 12:00 AM,#N/A,#N/A,-5.4,18.3,#N/A,#N/A,
9/23/2013 1:00 AM,#N/A,#N/A,-5.4,18.0,#N/A,#N/A,
9/23/2013 2:00 AM,#N/A,#N/A,-5.4,17.8,#N/A,#N/A,
9/23/2013 3:00 AM,#N/A,#N/A,-5.4,17.6,#N/A,#N/A,
9/23/2013 4:00 AM,#N/A,#N/A,-5.4,17.4,#N/A,#N/A,
9/23/2013 5:00 AM,#N/A,#N/A,-5.4,17.2,#N/A,#N/A,
9/23/2013 6:00 AM,#N/A,#N/A,-5.4,17.0,#N/A,#N/A,
9/23/2013 7:00 AM,#N/A,#N/A,-5.4,16.8,#N/A,#N/A,
9/23/2013 8:00 AM,#N/A,#N/A,-5.4,16.6,#N/A,#N/A,
9/23/2013 9:00 AM,#N/A,#N/A,-5.4,16.5,#N/A,#N/A,
9/23/2013 10:00 AM,#N/A,#N/A,-5.4,16.3,#N/A,#N/A,
9/23/2013 11:00 AM,#N/A,#N/A,-5.4,16.3,#N/A,#N/A,
9/23/2013 12:00 PM,#N/A,#N/A,-5.4,16.3,#N/A,#N/A,
9/23/2013 1:00 PM,#N/A,#N/A,-5.4,16.6,#N/A,#N/A,
9/23/2013 2:00 PM,#N/A,#N/A,-5.4,17.4,#N/A,#N/A,
9/23/2013 3:00 PM,#N/A,#N/A,-5.4,18.2,#N/A,#N/A,
9/23/2013 4:00 PM,#N/A,#N/A,-5.4,18.9,#N/A,#N/A,
9/23/2013 5:00 PM,#N/A,#N/A,-5.4,19.4,#N/A,#N/A,
9/23/2013 6:00 PM,#N/A,#N/A,-5.5,19.6,#N/A,#N/A,
9/23/2013 7:00 PM,#N/A,#N/A,-5.5,19.6,#N/A,#N/A,
9/23/2013 8:00 PM,#N/A,#N/A,-5.5,19.5,#N/A,#N/A,
9/23/2013 9:00 PM,#N/A,#N/A,-5.5,19.3,#N/A,#N/A,
9/23/2013 10:00 PM,#N/A,#N/A,-5.5,19.1,#N/A,#N/A,
9/23/2013 11:00 PM,#N/A,#N/A,-5.5,18.9,#N/A,#N/A,
9/24/2013 12:00 AM,#N/A,#N/A,-5.5,18.6,#N/A,#N/A,
9/24/2013 1:00 AM,#N/A,#N/A,-5.5,18.3,#N/A,#N/A,
9/24/2013 2:00 AM,#N/A,#N/A,-5.5,18.0,#N/A,#N/A,
9/24/2013 3:00 AM,#N/A,#N/A,-5.5,17.7,#N/A,#N/A,
9/24/2013 4:00 AM,#N/A,#N/A,-5.5,17.3,#N/A,#N/A,
9/24/2013 5:00 AM,#N/A,#N/A,-5.5,17.0,#N/A,#N/A,
9/24/2013 6:00 AM,#N/A,#N/A,-5.5,16.7,#N/A,#N/A,
9/24/2013 7:00 AM,#N/A,#N/A,-5.6,16.4,#N/A,#N/A,
9/24/2013 8:00 AM,#N/A,#N/A,-5.6,16.1,#N/A,#N/A,
9/24/2013 9:00 AM,#N/A,#N/A,-5.6,15.8,#N/A,#N/A,
9/24/2013 10:00 AM,#N/A,#N/A,-5.6,15.5,#N/A,#N/A,
9/24/2013 11:00 AM,#N/A,#N/A,-5.6,15.2,#N/A,#N/A,
9/24/2013 12:00 PM,#N/A,#N/A,-5.6,15.2,#N/A,#N/A,
9/24/2013 1:00 PM,#N/A,#N/A,-5.6,15.5,#N/A,#N/A,
9/24/2013 2:00 PM,#N/A,#N/A,-5.6,16.2,#N/A,#N/A,
9/24/2013 3:00 PM,#N/A,#N/A,-5.6,17.1,#N/A,#N/A,
9/24/2013 4:00 PM,#N/A,#N/A,-5.6,17.8,#N/A,#N/A,
9/24/2013 5:00 PM,#N/A,#N/A,-5.7,18.4,#N/A,#N/A,
9/24/2013 6:00 PM,#N/A,#N/A,-5.7,18.6,#N/A,#N/A,
9/24/2013 7:00 PM,#N/A,#N/A,-5.7,18.6,#N/A,#N/A,
9/24/2013 8:00 PM,#N/A,#N/A,-5.7,18.6,#N/A,#N/A,
9/24/2013 9:00 PM,#N/A,#N/A,-5.8,18.5,#N/A,#N/A,
9/24/2013 10:00 PM,#N/A,#N/A,-5.8,18.3,#N/A,#N/A,
9/24/2013 11:00 PM,#N/A,#N/A,-5.8,18.1,#N/A,#N/A,
9/25/2013 12:00 AM,#N/A,#N/A,-5.8,17.8,#N/A,#N/A,
9/25/2013 1:00 AM,#N/A,#N/A,-5.9,17.4,#N/A,#N/A,
9/25/2013 2:00 AM,#N/A,#N/A,-5.9,17.1,#N/A,#N/A,
9/25/2013 3:00 AM,#N/A,#N/A,-5.9,16.8,#N/A,#N/A,
9/25/2013 4:00 AM,#N/A,#N/A,-5.9,16.5,#N/A,#N/A,
9/25/2013 5:00 AM,#N/A,#N/A,-5.9,16.2,#N/A,#N/A,
9/25/2013 6:00 AM,#N/A,#N/A,-6.0,15.9,#N/A,#N/A,
9/25/2013 7:00 AM,#N/A,#N/A,-6.0,15.6,#N/A,#N/A,
9/25/2013 8:00 AM,#N/A,#N/A,-6.0,15.3,#N/A,#N/A,
9/25/2013 9:00 AM,#N/A,#N/A,-6.0,15.0,#N/A,#N/A,
9/25/2013 10:00 AM,#N/A,#N/A,-6.0,14.8,#N/A,#N/A,
9/25/2013 11:00 AM,#N/A,#N/A,-6.1,14.6,#N/A,#N/A,
9/25/2013 12:00 PM,#N/A,#N/A,-6.1,14.6,#N/A,#N/A,
9/25/2013 1:00 PM,#N/A,#N/A,-6.1,15.0,#N/A,#N/A,
9/25/2013 2:00 PM,#N/A,#N/A,-6.1,15.8,#N/A,#N/A,
9/25/2013 3:00 PM,#N/A,#N/A,-6.1,16.8,#N/A,#N/A,
9/25/2013 4:00 PM,#N/A,#N/A,-6.2,17.6,#N/A,#N/A,
9/25/2013 5:00 PM,#N/A,#N/A,-6.2,18.2,#N/A,#N/A,
9/25/2013 6:00 PM,#N/A,#N/A,-6.2,18.6,#N/A,#N/A,
9/25/2013 7:00 PM,#N/A,#N/A,-6.3,18.7,#N/A,#N/A,
9/25/2013 8:00 PM,#N/A,#N/A,-6.3,18.7,#N/A,#N/A,
9/25/2013 9:00 PM,#N/A,#N/A,-6.3,18.7,#N/A,#N/A,
9/25/2013 10:00 PM,#N/A,#N/A,-6.4,18.6,#N/A,#N/A,
9/25/2013 11:00 PM,#N/A,#N/A,-6.4,18.4,#N/A,#N/A,
9/26/2013 12:00 AM,#N/A,#N/A,-6.4,18.2,#N/A,#N/A,
9/26/2013 1:00 AM,#N/A,#N/A,-6.4,17.9,#N/A,#N/A,
9/26/2013 2:00 AM,#N/A,#N/A,-6.5,17.8,#N/A,#N/A,
9/26/2013 3:00 AM,#N/A,#N/A,-6.5,17.6,#N/A,#N/A,
9/26/2013 4:00 AM,#N/A,#N/A,-6.5,17.4,#N/A,#N/A,
9/26/2013 5:00 AM,#N/A,#N/A,-6.6,17.3,#N/A,#N/A,
9/26/2013 6:00 AM,#N/A,#N/A,-6.6,17.1,#N/A,#N/A,
9/26/2013 7:00 AM,#N/A,#N/A,-6.6,16.9,#N/A,#N/A,
9/26/2013 8:00 AM,#N/A,#N/A,-6.7,16.8,#N/A,#N/A,
9/26/2013 9:00 AM,#N/A,#N/A,-6.7,16.6,#N/A,#N/A,
9/26/2013 10:00 AM,#N/A,#N/A,-6.7,16.4,#N/A,#N/A,
9/26/2013 11:00 AM,#N/A,#N/A,-6.8,16.2,#N/A,#N/A,
9/26/2013 12:00 PM,#N/A,#N/A,-6.8,16.2,#N/A,#N/A,
9/26/2013 1:00 PM,#N/A,#N/A,-6.9,16.6,#N/A,#N/A,
9/26/2013 2:00 PM,#N/A,#N/A,-6.9,17.4,#N/A,#N/A,
9/26/2013 3:00 PM,#N/A,#N/A,-7.0,18.3,#N/A,#N/A,
9/26/2013 4:00 PM,#N/A,#N/A,-7.1,19.0,#N/A,#N/A,
9/26/2013 5:00 PM,#N/A,#N/A,-7.1,19.6,#N/A,#N/A,
9/26/2013 6:00 PM,#N/A,#N/A,-7.2,20.0,#N/A,#N/A,
9/26/2013 7:00 PM,#N/A,#N/A,-7.3,20.1,#N/A,#N/A,
9/26/2013 8:00 PM,#N/A,#N/A,-7.4,20.1,#N/A,#N/A,
9/26/2013 9:00 PM,#N/A,#N/A,-7.4,20.1,#N/A,#N/A,
9/26/2013 10:00 PM,#N/A,#N/A,-7.5,20.0,#N/A,#N/A,
9/26/2013 11:00 PM,#N/A,#N/A,-7.6,19.8,#N/A,#N/A,
9/27/2013 12:00 AM,#N/A,#N/A,-7.6,19.6,#N/A,#N/A,
9/27/2013 1:00 AM,#N/A,#N/A,-7.7,19.3,#N/A,#N/A,
9/27/2013 2:00 AM,#N/A,#N/A,-7.7,19.2,#N/A,#N/A,
9/27/2013 3:00 AM,#N/A,#N/A,-7.8,19.0,#N/A,#N/A,
9/27/2013 4:00 AM,#N/A,#N/A,-7.8,18.9,#N/A,#N/A,
9/27/2013 5:00 AM,#N/A,#N/A,-7.9,18.8,#N/A,#N/A,
9/27/2013 6:00 AM,#N/A,#N/A,-7.9,18.6,#N/A,#N/A,
9/27/2013 7:00 AM,#N/A,#N/A,-8.0,18.5,#N/A,#N/A,
9/27/2013 8:00 AM,#N/A,#N/A,-8.0,18.4,#N/A,#N/A,
9/27/2013 9:00 AM,#N/A,#N/A,-8.1,18.3,#N/A,#N/A,
9/27/2013 10:00 AM,#N/A,#N/A,-8.1,18.1,#N/A,#N/A,
9/27/2013 11:00 AM,#N/A,#N/A,-8.2,18.1,#N/A,#N/A,
9/27/2013 12:00 PM,#N/A,#N/A,-8.3,18.1,#N/A,#N/A,
9/27/2013 1:00 PM,#N/A,#N/A,-8.4,18.5,#N/A,#N/A,
9/27/2013 2:00 PM,#N/A,#N/A,-8.5,19.3,#N/A,#N/A,
9/27/2013 3:00 PM,#N/A,#N/A,-8.6,20.2,#N/A,#N/A,
9/27/2013 4:00 PM,#N/A,#N/A,-8.7,20.7,#N/A,#N/A,
9/27/2013 5:00 PM,#N/A,#N/A,-8.8,21.0,#N/A,#N/A,
9/27/2013 6:00 PM,#N/A,#N/A,-8.9,21.1,#N/A,#N/A,
9/27/2013 7:00 PM,#N/A,#N/A,-9.0,21.2,#N/A,#N/A,
9/27/2013 8:00 PM,#N/A,#N/A,-9.1,21.2,#N/A,#N/A,
9/27/2013 9:00 PM,#N/A,#N/A,-9.2,21.1,#N/A,#N/A,
9/27/2013 10:00 PM,#N/A,#N/A,-9.3,20.9,#N/A,#N/A,
9/27/2013 11:00 PM,#N/A,#N/A,-9.4,20.7,#N/A,#N/A,
9/28/2013 12:00 AM,#N/A,#N/A,-9.5,20.4,#N/A,#N/A,
9/28/2013 1:00 AM,#N/A,#N/A,-9.5,20.2,#N/A,#N/A,
9/28/2013 2:00 AM,#N/A,#N/A,-9.6,20.0,#N/A,#N/A,
9/28/2013 3:00 AM,#N/A,#N/A,-9.6,19.8,#N/A,#N/A,
9/28/2013 4:00 AM,#N/A,#N/A,-9.7,19.7,#N/A,#N/A,
9/28/2013 5:00 AM,#N/A,#N/A,-9.7,19.4,#N/A,#N/A,
9/28/2013 6:00 AM,#N/A,#N/A,-9.8,19.1,#N/A,#N/A,
9/28/2013 7:00 AM,#N/A,#N/A,-9.9,18.9,#N/A,#N/A,
9/28/2013 8:00 AM,#N/A,#N/A,-9.9,18.7,#N/A,#N/A,
9/28/2013 9:00 AM,#N/A,#N/A,-10.0,18.4,#N/A,#N/A,
9/28/2013 10:00 AM,#N/A,#N/A,-10.0,18.1,#N/A,#N/A,
9/28/2013 11:00 AM,#N/A,#N/A,-10.1,17.8,#N/A,#N/A,
9/28/2013 12:00 PM,#N/A,#N/A,-10.2,17.5,#N/A,#N/A,
9/28/2013 1:00 PM,#N/A,#N/A,-10.3,17.6,#N/A,#N/A,
9/28/2013 2:00 PM,#N/A,#N/A,-10.3,18.1,#N/A,#N/A,
9/28/2013 3:00 PM,#N/A,#N/A,-10.4,18.7,#N/A,#N/A,
9/28/2013 4:00 PM,#N/A,#N/A,-10.5,19.2,#N/A,#N/A,
9/28/2013 5:00 PM,#N/A,#N/A,-10.6,19.7,#N/A,#N/A,
9/28/2013 6:00 PM,#N/A,#N/A,-10.6,19.8,#N/A,#N/A,
9/28/2013 7:00 PM,#N/A,#N/A,-10.7,19.8,#N/A,#N/A,
9/28/2013 8:00 PM,#N/A,#N/A,-10.8,19.7,#N/A,#N/A,
9/28/2013 9:00 PM,#N/A,#N/A,-10.8,19.5,#N/A,#N/A,
9/28/2013 10:00 PM,#N/A,#N/A,-10.9,19.2,#N/A,#N/A,
9/28/2013 11:00 PM,#N/A,#N/A,-10.9,19.0,#N/A,#N/A,
9/29/2013 12:00 AM,#N/A,#N/A,-10.9,18.7,#N/A,#N/A,
9/29/2013 1:00 AM,#N/A,#N/A,-11.0,18.4,#N/A,#N/A,
9/29/2013 2:00 AM,#N/A,#N/A,-11.0,18.1,#N/A,#N/A,
9/29/2013 3:00 AM,#N/A,#N/A,-11.0,17.8,#N/A,#N/A,
9/29/2013 4:00 AM,#N/A,#N/A,-11.0,17.4,#N/A,#N/A,
9/29/2013 5:00 AM,#N/A,#N/A,-11.1,17.1,#N/A,#N/A,
9/29/2013 6:00 AM,#N/A,#N/A,-11.1,16.8,#N/A,#N/A,
9/29/2013 7:00 AM,#N/A,#N/A,-11.1,16.5,#N/A,#N/A,
9/29/2013 8:00 AM,#N/A,#N/A,-11.1,16.2,#N/A,#N/A,
9/29/2013 9:00 AM,#N/A,#N/A,-11.2,16.0,#N/A,#N/A,
9/29/2013 10:00 AM,#N/A,#N/A,-11.2,15.7,#N/A,#N/A,
9/29/2013 11:00 AM,#N/A,#N/A,-11.2,15.5,#N/A,#N/A,
9/29/2013 12:00 PM,#N/A,#N/A,-11.3,15.4,#N/A,#N/A,
9/29/2013 1:00 PM,#N/A,#N/A,-11.3,15.8,#N/A,#N/A,
9/29/2013 2:00 PM,#N/A,#N/A,-11.4,16.5,#N/A,#N/A,
9/29/2013 3:00 PM,#N/A,#N/A,-11.4,17.4,#N/A,#N/A,
9/29/2013 4:00 PM,#N/A,#N/A,-11.5,18.0,#N/A,#N/A,
9/29/2013 5:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/29/2013 6:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/29/2013 7:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/29/2013 8:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/29/2013 9:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/29/2013 10:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/29/2013 11:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 12:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 1:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 2:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 3:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 4:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 5:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 6:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 7:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 8:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 9:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 10:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 11:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 12:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 1:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 2:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 3:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 4:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 5:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 6:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 7:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 8:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 9:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 10:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
9/30/2013 11:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 12:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 1:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 2:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 3:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 4:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 5:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 6:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 7:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 8:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 9:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 10:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 11:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 12:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 1:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 2:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 3:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 4:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 5:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 6:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 7:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 8:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 9:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 10:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/1/2013 11:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 12:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 1:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 2:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 3:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 4:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 5:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 6:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 7:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 8:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 9:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 10:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 11:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 12:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 1:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 2:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 3:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 4:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 5:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 6:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 7:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 8:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 9:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 10:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/2/2013 11:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 12:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 1:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 2:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 3:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 4:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 5:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 6:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 7:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 8:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 9:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 10:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 11:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 12:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 1:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 2:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 3:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 4:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 5:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 6:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 7:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 8:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 9:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 10:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/3/2013 11:00 PM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/4/2013 12:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/4/2013 1:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/4/2013 2:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/4/2013 3:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/4/2013 4:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
10/4/2013 5:00 AM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
