Measurement Time,m³/m³ VWC,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,°C Temp,None
5/21/2013 4:00 PM,0.035,0.101,-2737.3,24.3,-4614.5,18.1,
5/21/2013 5:00 PM,0.035,0.101,-2571.1,25.0,-4662.6,18.5,
5/21/2013 6:00 PM,0.035,0.101,-2395.7,25.5,-3970.3,19.1,
5/21/2013 7:00 PM,0.036,0.101,-2360.1,25.6,-3686.6,19.5,
5/21/2013 8:00 PM,0.036,0.101,-2375.9,25.5,-3576.2,19.8,
5/21/2013 9:00 PM,0.036,0.102,-2435.7,25.2,-3562.3,19.8,
5/21/2013 10:00 PM,0.037,0.102,-2571.1,24.8,-3550.0,19.7,
5/21/2013 11:00 PM,0.036,0.102,-2900.9,24.3,-3622.6,19.5,
5/22/2013 12:00 AM,0.036,0.102,-3196.1,23.7,-3837.3,19.2,
5/22/2013 1:00 AM,0.036,0.102,-3482.8,23.0,-4176.6,18.8,
5/22/2013 2:00 AM,0.036,0.102,-3947.5,22.4,-4544.9,18.5,
5/22/2013 3:00 AM,0.035,0.101,-4638.0,21.8,-5000.6,18.1,
5/22/2013 4:00 AM,0.035,0.101,-5001.8,21.2,-5331.2,17.7,
5/22/2013 5:00 AM,0.035,0.101,-5422.8,20.6,-5662.7,17.4,
5/22/2013 6:00 AM,0.035,0.101,-6315.8,20.1,-6399.2,17.0,
5/22/2013 7:00 AM,0.035,0.101,-7786.2,19.6,-7160.2,16.7,
5/22/2013 8:00 AM,0.035,0.101,-8748.3,19.0,-8183.3,16.4,
5/22/2013 9:00 AM,0.035,0.101,-9757.2,18.6,-9101.8,16.1,
5/22/2013 10:00 AM,0.034,0.101,-10822.5,18.3,-9663.3,15.8,
5/22/2013 11:00 AM,0.035,0.100,-10486.4,18.3,-10299.7,15.6,
5/22/2013 12:00 PM,0.034,0.100,-9532.9,18.6,-10026.0,15.7,
5/22/2013 1:00 PM,0.034,0.100,-8553.2,19.3,-9186.0,16.0,
5/22/2013 2:00 PM,0.034,0.100,-6179.1,20.5,-7923.7,16.5,
5/22/2013 3:00 PM,0.035,0.101,-4197.8,22.1,-6366.9,17.1,
5/22/2013 4:00 PM,0.035,0.101,-3205.7,23.9,-5378.1,17.8,
5/22/2013 5:00 PM,0.035,0.101,-2550.5,25.1,-4646.5,18.4,
5/22/2013 6:00 PM,0.035,0.101,-2355.7,25.7,-4044.1,19.0,
5/22/2013 7:00 PM,0.035,0.101,-2290.0,25.8,-3696.8,19.5,
5/22/2013 8:00 PM,0.035,0.101,-2299.5,25.8,-3529.6,19.8,
5/22/2013 9:00 PM,0.035,0.102,-2329.3,25.6,-3525.5,19.9,
5/22/2013 10:00 PM,0.036,0.102,-2399.5,25.2,-3506.1,19.9,
5/22/2013 11:00 PM,0.036,0.102,-2583.6,24.8,-3559.8,19.7,
5/23/2013 12:00 AM,0.035,0.101,-2897.5,24.3,-3619.3,19.5,
5/23/2013 1:00 AM,0.036,0.101,-3174.9,23.7,-3781.2,19.2,
5/23/2013 2:00 AM,0.035,0.101,-3390.2,23.2,-4020.9,18.9,
5/23/2013 3:00 AM,0.035,0.101,-3666.3,22.7,-4376.5,18.7,
5/23/2013 4:00 AM,0.035,0.101,-4008.0,22.3,-4687.3,18.4,
5/23/2013 5:00 AM,0.035,0.101,-4407.8,22.0,-4890.2,18.2,
5/23/2013 6:00 AM,0.035,0.101,-4616.6,21.7,-5132.5,18.0,
5/23/2013 7:00 AM,0.035,0.101,-4798.7,21.5,-5227.9,17.9,
5/23/2013 8:00 AM,0.035,0.101,-4933.2,21.3,-5284.8,17.7,
5/23/2013 9:00 AM,0.035,0.101,-5066.7,21.0,-5427.8,17.6,
5/23/2013 10:00 AM,0.035,0.101,-5159.7,20.9,-5664.0,17.5,
5/23/2013 11:00 AM,0.035,0.101,-5123.0,21.0,-5711.2,17.4,
5/23/2013 12:00 PM,0.035,0.101,-4980.0,21.2,-5568.3,17.5,
5/23/2013 1:00 PM,0.035,0.101,-4650.8,21.7,-5303.1,17.7,
5/23/2013 2:00 PM,0.035,0.101,-3787.3,22.5,-4959.4,18.1,
5/23/2013 3:00 PM,0.035,0.101,-3214.6,23.8,-4421.1,18.6,
5/23/2013 4:00 PM,0.035,0.101,-2550.5,25.1,-3880.0,19.2,
5/23/2013 5:00 PM,0.035,0.101,-2306.9,26.0,-3532.9,19.9,
5/23/2013 6:00 PM,0.036,0.101,-2225.0,26.3,-3417.6,20.3,
5/23/2013 7:00 PM,0.035,0.101,-2279.4,25.9,-3326.0,20.4,
5/23/2013 8:00 PM,0.035,0.101,-2457.7,25.1,-3327.6,20.3,
5/23/2013 9:00 PM,0.035,0.100,-2904.9,24.2,-3410.6,20.0,
5/23/2013 10:00 PM,0.035,0.100,-3354.5,23.3,-3559.8,19.6,
5/23/2013 11:00 PM,0.035,0.100,-3973.1,22.6,-3761.2,19.2,
5/24/2013 12:00 AM,0.035,0.100,-4758.0,21.9,-3946.6,18.9,
5/24/2013 1:00 AM,0.035,0.100,-4970.8,21.3,-4483.6,18.5,
5/24/2013 2:00 AM,0.035,0.100,-5309.2,20.7,-4792.1,18.2,
5/24/2013 3:00 AM,0.035,0.100,-5984.5,20.3,-4999.5,17.9,
5/24/2013 4:00 AM,0.035,0.100,-7063.6,19.9,-5195.5,17.6,
5/24/2013 5:00 AM,0.035,0.100,-7807.8,19.5,-5421.6,17.4,
5/24/2013 6:00 AM,0.034,0.100,-8385.4,19.1,-5617.3,17.2,
5/24/2013 7:00 AM,0.034,0.100,-8644.2,18.8,-5761.4,17.0,
5/24/2013 8:00 AM,0.034,0.100,-9032.9,18.6,-6053.8,16.8,
5/24/2013 9:00 AM,0.034,0.100,-9331.0,18.3,-6476.3,16.6,
5/24/2013 10:00 AM,0.033,0.099,-9658.9,18.2,-6781.5,16.5,
5/24/2013 11:00 AM,0.033,0.099,-9605.6,18.1,-6961.9,16.4,
5/24/2013 12:00 PM,0.034,0.099,-9145.9,18.3,-6449.5,16.5,
5/24/2013 1:00 PM,0.033,0.099,-8391.2,18.8,-6019.0,16.7,
5/24/2013 2:00 PM,0.034,0.100,-6733.3,19.6,-5459.2,17.1,
5/24/2013 3:00 PM,0.034,0.100,-5083.1,20.5,-4948.0,17.6,
5/24/2013 4:00 PM,0.035,0.100,-4403.8,21.3,-4386.6,18.1,
5/24/2013 5:00 PM,0.034,0.100,-4037.6,21.6,-3838.2,18.5,
5/24/2013 6:00 PM,0.035,0.100,-4010.8,21.6,-3668.0,18.7,
5/24/2013 7:00 PM,0.035,0.100,-4014.5,21.6,-3559.8,18.9,
5/24/2013 8:00 PM,0.035,0.100,-3910.4,21.6,-3498.1,19.0,
5/24/2013 9:00 PM,0.035,0.100,-3966.7,21.6,-3421.6,19.2,
5/24/2013 10:00 PM,0.035,0.100,-4183.4,21.4,-3408.2,19.2,
5/24/2013 11:00 PM,0.035,0.100,-4408.9,21.1,-3430.3,19.1,
5/25/2013 12:00 AM,0.035,0.100,-4731.8,20.8,-3482.8,19.0,
5/25/2013 1:00 AM,0.035,0.100,-4910.5,20.5,-3527.2,18.8,
5/25/2013 2:00 AM,0.035,0.100,-5169.2,20.2,-3568.0,18.6,
5/25/2013 3:00 AM,0.035,0.100,-5419.1,19.8,-3700.2,18.4,
5/25/2013 4:00 AM,0.035,0.100,-5995.5,19.5,-3810.9,18.2,
5/25/2013 5:00 AM,0.035,0.100,-6713.1,19.2,-4073.1,18.0,
5/25/2013 6:00 AM,0.034,0.100,-7553.1,18.9,-4233.8,17.8,
5/25/2013 7:00 AM,0.035,0.100,-7929.1,18.7,-4393.7,17.6,
5/25/2013 8:00 AM,0.034,0.100,-8346.9,18.5,-4697.1,17.4,
5/25/2013 9:00 AM,0.034,0.100,-8551.2,18.3,-4867.7,17.3,
5/25/2013 10:00 AM,0.034,0.100,-8594.6,18.2,-4942.3,17.2,
5/25/2013 11:00 AM,0.034,0.100,-8578.8,18.2,-4961.7,17.1,
5/25/2013 12:00 PM,0.034,0.100,-8424.2,18.4,-4925.2,17.1,
5/25/2013 1:00 PM,0.034,0.100,-7885.4,18.7,-4766.8,17.3,
5/25/2013 2:00 PM,0.034,0.100,-6129.5,19.4,-4427.2,17.5,
5/25/2013 3:00 PM,0.034,0.100,-4894.7,20.4,-3913.1,18.0,
5/25/2013 4:00 PM,0.035,0.100,-3726.7,21.4,-3582.0,18.4,
5/25/2013 5:00 PM,0.035,0.100,-3331.4,22.0,-3396.5,19.0,
5/25/2013 6:00 PM,0.035,0.100,-3227.9,22.3,-3173.4,19.4,
5/25/2013 7:00 PM,0.035,0.100,-3159.6,22.3,-3018.0,19.7,
5/25/2013 8:00 PM,0.035,0.100,-3162.5,22.3,-2858.4,19.9,
5/25/2013 9:00 PM,0.035,0.100,-3196.9,22.2,-2778.0,19.9,
5/25/2013 10:00 PM,0.035,0.100,-3225.7,21.9,-2779.9,19.9,
5/25/2013 11:00 PM,0.035,0.100,-3292.5,21.7,-2821.1,19.8,
5/26/2013 12:00 AM,0.035,0.100,-3362.2,21.4,-2902.2,19.7,
5/26/2013 1:00 AM,0.035,0.100,-3566.4,21.0,-3041.8,19.5,
5/26/2013 2:00 AM,0.035,0.100,-3820.6,20.6,-3073.4,19.2,
5/26/2013 3:00 AM,0.035,0.100,-4395.7,20.2,-3222.0,19.0,
5/26/2013 4:00 AM,0.035,0.100,-4782.2,19.9,-3323.7,18.7,
5/26/2013 5:00 AM,0.035,0.100,-4980.0,19.4,-3396.5,18.5,
5/26/2013 6:00 AM,0.035,0.100,-5248.4,19.1,-3468.4,18.2,
5/26/2013 7:00 AM,0.035,0.100,-5449.1,18.8,-3579.5,17.9,
5/26/2013 8:00 AM,0.034,0.100,-5742.8,18.5,-3643.6,17.7,
5/26/2013 9:00 AM,0.034,0.100,-6099.9,18.2,-3762.1,17.5,
5/26/2013 10:00 AM,0.034,0.100,-6239.2,18.1,-3885.3,17.3,
5/26/2013 11:00 AM,0.034,0.100,-5730.9,18.2,-3958.5,17.2,
5/26/2013 12:00 PM,0.034,0.100,-5371.9,18.4,-3866.6,17.3,
5/26/2013 1:00 PM,0.034,0.100,-5035.3,18.8,-3692.5,17.5,
5/26/2013 2:00 PM,0.035,0.100,-4273.9,19.7,-3504.5,17.9,
5/26/2013 3:00 PM,0.035,0.100,-3169.0,21.0,-3358.4,18.3,
5/26/2013 4:00 PM,0.035,0.100,-2421.2,22.3,-3099.7,18.8,
5/26/2013 5:00 PM,0.035,0.100,-2039.0,23.3,-2729.8,19.4,
5/26/2013 6:00 PM,0.035,0.100,-1805.2,23.8,-2544.6,20.0,
5/26/2013 7:00 PM,0.035,0.100,-1671.2,24.0,-2438.5,20.4,
5/26/2013 8:00 PM,0.035,0.101,-1521.0,24.1,-2341.7,20.7,
5/26/2013 9:00 PM,0.035,0.101,-1456.2,24.0,-2277.9,20.8,
5/26/2013 10:00 PM,0.035,0.101,-1426.4,23.7,-2224.5,20.8,
5/26/2013 11:00 PM,0.036,0.100,-1412.0,23.3,-2276.3,20.7,
5/27/2013 12:00 AM,0.036,0.101,-1416.9,22.9,-2304.8,20.5,
5/27/2013 1:00 AM,0.036,0.101,-1420.1,22.4,-2361.7,20.2,
5/27/2013 2:00 AM,0.036,0.101,-1424.1,22.0,-2411.2,20.0,
5/27/2013 3:00 AM,0.035,0.100,-1426.4,21.7,-2452.6,19.8,
5/27/2013 4:00 AM,0.035,0.100,-1431.6,21.4,-2490.2,19.5,
5/27/2013 5:00 AM,0.035,0.100,-1435.2,21.1,-2521.9,19.3,
5/27/2013 6:00 AM,0.035,0.100,-1442.5,20.9,-2535.3,19.1,
5/27/2013 7:00 AM,0.035,0.100,-1442.2,20.6,-2588.4,18.9,
5/27/2013 8:00 AM,0.035,0.100,-1446.2,20.3,-2616.5,18.8,
5/27/2013 9:00 AM,0.035,0.100,-1464.6,20.1,-2687.4,18.6,
5/27/2013 10:00 AM,0.035,0.100,-1480.6,19.9,-2735.4,18.4,
5/27/2013 11:00 AM,0.035,0.100,-1455.9,20.0,-2808.2,18.3,
5/27/2013 12:00 PM,0.035,0.100,-1415.9,20.2,-2711.6,18.4,
5/27/2013 1:00 PM,0.035,0.100,-1316.5,20.6,-2624.4,18.6,
5/27/2013 2:00 PM,0.035,0.100,-1174.4,21.5,-2534.7,19.0,
5/27/2013 3:00 PM,0.035,0.100,-1008.2,22.8,-2459.9,19.3,
5/27/2013 4:00 PM,0.035,0.101,-885.4,24.1,-2386.9,19.8,
5/27/2013 5:00 PM,0.036,0.101,-803.4,25.0,-2231.1,20.2,
5/27/2013 6:00 PM,0.036,0.101,-739.3,25.4,-2019.0,20.6,
5/27/2013 7:00 PM,0.037,0.101,-714.7,25.6,-1911.7,21.0,
5/27/2013 8:00 PM,0.037,0.101,-684.0,25.6,-1859.2,21.3,
5/27/2013 9:00 PM,0.037,0.101,-662.9,25.5,-1820.6,21.4,
5/27/2013 10:00 PM,0.037,0.101,-665.6,25.3,-1811.9,21.4,
5/27/2013 11:00 PM,0.037,0.101,-678.5,24.9,-1795.7,21.2,
5/28/2013 12:00 AM,0.037,0.101,-693.9,24.5,-1798.6,21.1,
5/28/2013 1:00 AM,0.037,0.101,-711.9,24.0,-1832.8,20.8,
5/28/2013 2:00 AM,0.037,0.101,-728.7,23.6,-1863.1,20.6,
5/28/2013 3:00 AM,0.037,0.101,-738.8,23.2,-1872.1,20.4,
5/28/2013 4:00 AM,0.036,0.101,-752.5,22.8,-1894.6,20.2,
5/28/2013 5:00 AM,0.036,0.101,-769.7,22.5,-1905.6,20.0,
5/28/2013 6:00 AM,0.036,0.101,-790.5,22.3,-1919.2,19.8,
5/28/2013 7:00 AM,0.036,0.101,-804.1,22.0,-1935.2,19.6,
5/28/2013 8:00 AM,0.036,0.101,-820.8,21.7,-1933.0,19.4,
5/28/2013 9:00 AM,0.035,0.101,-833.3,21.4,-1954.5,19.2,
5/28/2013 10:00 AM,0.035,0.101,-838.4,21.2,-1971.6,19.0,
5/28/2013 11:00 AM,0.035,0.101,-838.0,21.1,-1976.2,18.9,
5/28/2013 12:00 PM,0.035,0.101,-834.9,21.2,-1926.8,18.9,
5/28/2013 1:00 PM,0.035,0.101,-821.3,21.5,-1891.6,19.0,
5/28/2013 2:00 PM,0.035,0.101,-776.5,22.0,-1836.2,19.2,
5/28/2013 3:00 PM,0.035,0.101,-727.5,22.8,-1726.3,19.5,
5/28/2013 4:00 PM,0.035,0.101,-682.5,23.8,-1617.8,19.8,
5/28/2013 5:00 PM,0.036,0.101,-640.5,24.5,-1515.0,20.2,
5/28/2013 6:00 PM,0.036,0.101,-620.9,24.9,-1441.2,20.6,
5/28/2013 7:00 PM,0.037,0.101,-610.6,25.1,-1343.2,21.0,
5/28/2013 8:00 PM,0.037,0.102,-610.8,25.1,-1263.1,21.2,
5/28/2013 9:00 PM,0.037,0.101,-613.4,25.0,-1229.5,21.3,
5/28/2013 10:00 PM,0.037,0.101,-624.3,24.8,-1217.4,21.3,
5/28/2013 11:00 PM,0.037,0.101,-636.2,24.4,-1205.7,21.1,
5/29/2013 12:00 AM,0.037,0.101,-646.6,23.9,-1204.3,20.9,
5/29/2013 1:00 AM,0.037,0.101,-687.1,23.4,-1210.4,20.6,
5/29/2013 2:00 AM,0.037,0.101,-718.0,22.9,-1213.5,20.3,
5/29/2013 3:00 AM,0.036,0.101,-735.2,22.4,-1225.3,20.0,
5/29/2013 4:00 AM,0.036,0.101,-757.2,21.9,-1235.5,19.6,
5/29/2013 5:00 AM,0.035,0.101,-791.6,21.5,-1245.7,19.3,
5/29/2013 6:00 AM,0.035,0.101,-822.1,21.0,-1270.1,19.0,
5/29/2013 7:00 AM,0.035,0.100,-841.8,20.6,-1288.0,18.7,
5/29/2013 8:00 AM,0.035,0.100,-852.6,20.3,-1325.0,18.4,
5/29/2013 9:00 AM,0.035,0.100,-874.2,20.0,-1343.2,18.1,
5/29/2013 10:00 AM,0.035,0.100,-906.0,19.7,-1371.3,17.9,
5/29/2013 11:00 AM,0.035,0.100,-914.4,19.7,-1378.6,17.8,
5/29/2013 12:00 PM,0.035,0.100,-900.4,19.9,-1368.1,17.8,
5/29/2013 1:00 PM,0.035,0.100,-855.7,20.3,-1316.2,18.0,
5/29/2013 2:00 PM,0.035,0.100,-803.8,21.2,-1263.9,18.3,
5/29/2013 3:00 PM,0.035,0.100,-720.7,22.7,-1226.7,18.5,
5/29/2013 4:00 PM,0.035,0.101,-645.0,24.3,-1199.0,18.8,
5/29/2013 5:00 PM,0.035,0.101,-606.2,25.2,-1151.9,19.2,
5/29/2013 6:00 PM,0.036,0.101,-579.3,25.5,-1066.4,19.8,
5/29/2013 7:00 PM,0.036,0.101,-577.2,25.5,-1016.1,20.2,
5/29/2013 8:00 PM,0.037,0.101,-581.6,25.4,-988.2,20.5,
5/29/2013 9:00 PM,0.037,0.101,-598.2,25.2,-954.6,20.6,
5/29/2013 10:00 PM,0.037,0.101,-618.8,24.9,-930.7,20.5,
5/29/2013 11:00 PM,0.037,0.101,-635.1,24.5,-934.6,20.4,
5/30/2013 12:00 AM,0.037,0.101,-652.7,24.1,-934.4,20.2,
5/30/2013 1:00 AM,0.037,0.101,-680.5,23.6,-934.2,19.9,
5/30/2013 2:00 AM,0.036,0.101,-723.6,23.0,-954.0,19.7,
5/30/2013 3:00 AM,0.036,0.101,-747.4,22.5,-966.3,19.3,
5/30/2013 4:00 AM,0.035,0.101,-781.0,22.0,-979.3,19.0,
5/30/2013 5:00 AM,0.035,0.101,-811.6,21.6,-1000.3,18.7,
5/30/2013 6:00 AM,0.035,0.101,-831.8,21.2,-1013.3,18.4,
5/30/2013 7:00 AM,0.035,0.101,-849.2,20.8,-1023.4,18.1,
5/30/2013 8:00 AM,0.035,0.100,-866.8,20.6,-1037.1,17.9,
5/30/2013 9:00 AM,0.035,0.100,-885.4,20.3,-1042.9,17.7,
5/30/2013 10:00 AM,0.035,0.100,-904.7,20.2,-1067.4,17.5,
5/30/2013 11:00 AM,0.035,0.100,-904.5,20.3,-1066.9,17.5,
5/30/2013 12:00 PM,0.035,0.100,-879.3,20.5,-1054.7,17.6,
5/30/2013 1:00 PM,0.035,0.100,-855.1,20.9,-1028.3,17.8,
5/30/2013 2:00 PM,0.035,0.100,-815.1,21.9,-999.6,18.1,
5/30/2013 3:00 PM,0.035,0.100,-735.7,23.4,-972.4,18.4,
5/30/2013 4:00 PM,0.035,0.101,-655.9,25.0,-927.5,18.7,
5/30/2013 5:00 PM,0.036,0.101,-619.2,25.9,-892.7,19.2,
5/30/2013 6:00 PM,0.036,0.101,-600.5,26.2,-861.2,19.7,
5/30/2013 7:00 PM,0.036,0.101,-594.9,26.2,-826.8,20.2,
5/30/2013 8:00 PM,0.037,0.102,-607.2,26.1,-787.5,20.5,
5/30/2013 9:00 PM,0.037,0.101,-623.1,25.9,-767.4,20.6,
5/30/2013 10:00 PM,0.037,0.101,-634.1,25.6,-757.6,20.7,
5/30/2013 11:00 PM,0.037,0.101,-649.4,25.3,-754.8,20.6,
5/31/2013 12:00 AM,0.037,0.101,-691.2,24.8,-756.7,20.4,
5/31/2013 1:00 AM,0.037,0.101,-724.1,24.3,-764.1,20.1,
5/31/2013 2:00 AM,0.037,0.101,-749.8,23.8,-777.7,19.8,
5/31/2013 3:00 AM,0.037,0.101,-795.5,23.2,-788.9,19.5,
5/31/2013 4:00 AM,0.036,0.101,-834.9,22.7,-821.5,19.2,
5/31/2013 5:00 AM,0.036,0.101,-864.2,22.2,-833.7,18.8,
5/31/2013 6:00 AM,0.035,0.101,-907.5,21.7,-852.4,18.5,
5/31/2013 7:00 AM,0.035,0.101,-952.6,21.3,-866.2,18.2,
5/31/2013 8:00 AM,0.035,0.100,-984.8,20.8,-882.7,17.9,
5/31/2013 9:00 AM,0.035,0.100,-1012.8,20.4,-897.5,17.6,
5/31/2013 10:00 AM,0.035,0.100,-1056.2,20.1,-921.6,17.4,
5/31/2013 11:00 AM,0.035,0.100,-1067.6,20.2,-934.2,17.2,
5/31/2013 12:00 PM,0.035,0.100,-1052.3,20.4,-935.2,17.3,
5/31/2013 1:00 PM,0.035,0.100,-1008.4,20.9,-906.0,17.6,
5/31/2013 2:00 PM,0.035,0.100,-940.9,22.0,-882.1,18.0,
5/31/2013 3:00 PM,0.035,0.101,-845.3,23.6,-867.0,18.3,
5/31/2013 4:00 PM,0.035,0.101,-744.4,25.3,-853.2,18.6,
5/31/2013 5:00 PM,0.036,0.101,-697.1,26.3,-821.5,19.1,
5/31/2013 6:00 PM,0.036,0.101,-675.8,26.7,-773.6,19.7,
5/31/2013 7:00 PM,0.037,0.102,-673.2,26.7,-743.9,20.2,
5/31/2013 8:00 PM,0.037,0.102,-678.5,26.6,-726.5,20.6,
5/31/2013 9:00 PM,0.037,0.102,-696.7,26.5,-705.7,20.8,
5/31/2013 10:00 PM,0.037,0.102,-715.4,26.1,-697.3,20.8,
5/31/2013 11:00 PM,0.037,0.102,-732.5,25.7,-699.4,20.7,
6/1/2013 12:00 AM,0.037,0.102,-764.6,25.3,-707.7,20.5,
6/1/2013 1:00 AM,0.037,0.102,-824.2,24.7,-719.7,20.2,
6/1/2013 2:00 AM,0.037,0.102,-854.7,24.2,-730.3,20.0,
6/1/2013 3:00 AM,0.037,0.101,-900.0,23.6,-745.5,19.6,
6/1/2013 4:00 AM,0.036,0.101,-964.1,23.1,-757.6,19.3,
6/1/2013 5:00 AM,0.036,0.101,-1001.7,22.6,-772.9,18.9,
6/1/2013 6:00 AM,0.036,0.101,-1055.4,22.1,-803.2,18.6,
6/1/2013 7:00 AM,0.035,0.101,-1110.5,21.7,-835.1,18.3,
6/1/2013 8:00 AM,0.035,0.101,-1156.2,21.3,-850.8,18.1,
6/1/2013 9:00 AM,0.035,0.101,-1187.2,21.0,-863.6,17.8,
6/1/2013 10:00 AM,0.035,0.101,-1210.4,20.8,-876.6,17.6,
6/1/2013 11:00 AM,0.035,0.101,-1222.2,20.8,-882.7,17.5,
6/1/2013 12:00 PM,0.035,0.101,-1214.3,21.1,-881.1,17.6,
6/1/2013 1:00 PM,0.035,0.100,-1193.2,21.5,-874.0,17.9,
6/1/2013 2:00 PM,0.035,0.101,-1132.2,22.4,-863.0,18.2,
6/1/2013 3:00 PM,0.035,0.101,-1007.9,23.9,-849.6,18.5,
6/1/2013 4:00 PM,0.035,0.101,-889.7,25.4,-827.2,18.8,
6/1/2013 5:00 PM,0.036,0.101,-831.0,26.4,-799.5,19.3,
6/1/2013 6:00 PM,0.036,0.101,-811.6,26.7,-764.4,19.8,
6/1/2013 7:00 PM,0.037,0.102,-814.2,26.7,-743.2,20.3,
6/1/2013 8:00 PM,0.037,0.102,-823.6,26.6,-726.8,20.6,
6/1/2013 9:00 PM,0.037,0.102,-832.4,26.4,-712.6,20.8,
6/1/2013 10:00 PM,0.037,0.102,-846.1,26.1,-703.0,20.8,
6/1/2013 11:00 PM,0.037,0.102,-866.0,25.7,-705.5,20.7,
6/2/2013 12:00 AM,0.037,0.102,-915.2,25.3,-715.2,20.6,
6/2/2013 1:00 AM,0.037,0.102,-964.3,25.0,-722.5,20.4,
6/2/2013 2:00 AM,0.037,0.102,-992.0,24.7,-729.0,20.3,
6/2/2013 3:00 AM,0.037,0.102,-1016.5,24.3,-736.3,20.1,
6/2/2013 4:00 AM,0.037,0.102,-1069.9,24.0,-747.9,19.9,
6/2/2013 5:00 AM,0.037,0.101,-1142.7,23.6,-755.7,19.7,
6/2/2013 6:00 AM,0.037,0.101,-1184.5,23.2,-766.0,19.5,
6/2/2013 7:00 AM,0.037,0.101,-1213.2,22.9,-789.3,19.3,
6/2/2013 8:00 AM,0.036,0.101,-1270.9,22.6,-801.4,19.1,
6/2/2013 9:00 AM,0.036,0.101,-1336.4,22.4,-826.1,18.9,
6/2/2013 10:00 AM,0.036,0.101,-1379.8,22.2,-835.3,18.8,
6/2/2013 11:00 AM,0.036,0.101,-1388.8,22.2,-844.4,18.8,
6/2/2013 12:00 PM,0.036,0.101,-1390.7,22.4,-845.7,18.8,
6/2/2013 1:00 PM,0.035,0.101,-1365.0,22.7,-835.7,19.0,
6/2/2013 2:00 PM,0.036,0.101,-1281.2,23.3,-822.7,19.3,
6/2/2013 3:00 PM,0.036,0.101,-1175.5,24.5,-808.2,19.6,
6/2/2013 4:00 PM,0.036,0.102,-1051.1,25.7,-786.4,19.9,
6/2/2013 5:00 PM,0.037,0.102,-982.5,26.6,-762.1,20.3,
6/2/2013 6:00 PM,0.037,0.102,-959.5,27.0,-742.9,20.8,
6/2/2013 7:00 PM,0.037,0.103,-945.4,27.0,-724.0,21.2,
6/2/2013 8:00 PM,0.037,0.103,-959.7,26.9,-700.0,21.5,
6/2/2013 9:00 PM,0.037,0.103,-979.5,26.6,-695.5,21.6,
6/2/2013 10:00 PM,0.037,0.103,-996.8,26.3,-692.4,21.6,
6/2/2013 11:00 PM,0.037,0.103,-1028.6,25.9,-699.7,21.5,
6/3/2013 12:00 AM,0.036,0.151,-1133.8,25.4,-667.5,21.2,
6/3/2013 1:00 AM,0.035,0.206,-1210.4,24.6,-214.5,20.8,
6/3/2013 2:00 AM,0.035,0.228,-1278.3,23.6,-5.5,20.2,
6/3/2013 3:00 AM,0.035,0.225,-1401.3,22.8,-5.5,19.8,
6/3/2013 4:00 AM,0.035,0.222,-1462.9,22.2,-5.5,19.4,
6/3/2013 5:00 AM,0.035,0.221,-1536.5,21.7,-5.5,19.1,
6/3/2013 6:00 AM,0.035,0.220,-1624.9,21.3,-5.6,18.9,
6/3/2013 7:00 AM,0.035,0.219,-1664.7,21.0,-5.6,18.7,
6/3/2013 8:00 AM,0.035,0.219,-1436.6,20.7,-5.6,18.5,
6/3/2013 9:00 AM,0.035,0.217,-851.2,20.4,-5.6,18.4,
6/3/2013 10:00 AM,0.035,0.217,-430.2,20.1,-5.6,18.2,
6/3/2013 11:00 AM,0.035,0.215,-195.0,20.1,-5.6,18.1,
6/3/2013 12:00 PM,0.035,0.215,-112.3,20.3,-5.6,18.1,
6/3/2013 1:00 PM,0.035,0.213,-81.6,20.7,-5.6,18.4,
6/3/2013 2:00 PM,0.035,0.213,-69.2,21.3,-5.6,18.6,
6/3/2013 3:00 PM,0.035,0.212,-59.5,22.4,-5.6,18.8,
6/3/2013 4:00 PM,0.035,0.212,-50.5,23.5,-5.7,19.1,
6/3/2013 5:00 PM,0.035,0.211,-42.9,24.2,-5.7,19.4,
6/3/2013 6:00 PM,0.036,0.210,-37.7,24.3,-5.7,19.8,
6/3/2013 7:00 PM,0.036,0.209,-34.6,24.2,-5.7,20.3,
6/3/2013 8:00 PM,0.037,0.208,-32.5,24.1,-5.8,20.6,
6/3/2013 9:00 PM,0.037,0.207,-30.9,24.0,-5.8,20.7,
6/3/2013 10:00 PM,0.037,0.207,-29.7,23.7,-5.9,20.8,
6/3/2013 11:00 PM,0.037,0.207,-28.8,23.4,-5.9,20.8,
6/4/2013 12:00 AM,0.037,0.205,-28.0,23.0,-6.0,20.7,
6/4/2013 1:00 AM,0.037,0.205,-27.3,22.7,-6.0,20.5,
6/4/2013 2:00 AM,0.037,0.204,-26.7,22.3,-6.1,20.3,
6/4/2013 3:00 AM,0.037,0.203,-26.2,21.9,-6.1,20.1,
6/4/2013 4:00 AM,0.037,0.203,-25.8,21.6,-6.2,19.9,
6/4/2013 5:00 AM,0.037,0.202,-25.5,21.2,-6.2,19.7,
6/4/2013 6:00 AM,0.036,0.202,-25.2,20.9,-6.3,19.4,
6/4/2013 7:00 AM,0.036,0.201,-25.0,20.6,-6.3,19.2,
6/4/2013 8:00 AM,0.036,0.200,-24.7,20.3,-6.4,19.0,
6/4/2013 9:00 AM,0.035,0.200,-24.6,20.0,-6.4,18.8,
