Measurement Time,m³/m³ VWC,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,°C Temp,None
5/30/2014 10:00 PM,0.045,0.096,-2759.5,20.8,#N/A,#N/A,
5/30/2014 11:00 PM,0.045,0.096,-2836.8,20.6,#N/A,#N/A,
5/31/2014 12:00 AM,0.045,0.096,-2944.6,20.5,#N/A,#N/A,
5/31/2014 1:00 AM,0.045,0.096,-3101.2,20.2,#N/A,#N/A,
5/31/2014 2:00 AM,0.045,0.096,-3208.7,20.0,#N/A,#N/A,
5/31/2014 3:00 AM,0.045,0.096,-3294.0,19.8,#N/A,#N/A,
5/31/2014 4:00 AM,0.045,0.096,-3408.2,19.6,#N/A,#N/A,
5/31/2014 5:00 AM,0.045,0.096,-3475.6,19.3,#N/A,#N/A,
5/31/2014 6:00 AM,0.045,0.096,-3571.3,19.0,#N/A,#N/A,
5/31/2014 7:00 AM,0.045,0.096,-3719.9,18.8,#N/A,#N/A,
5/31/2014 8:00 AM,0.044,0.095,-3930.3,18.5,#N/A,#N/A,
5/31/2014 9:00 AM,0.045,0.095,-4134.5,18.3,#N/A,#N/A,
5/31/2014 10:00 AM,0.044,0.095,-4469.2,18.1,#N/A,#N/A,
5/31/2014 11:00 AM,0.045,0.094,-4535.5,18.0,#N/A,#N/A,
5/31/2014 12:00 PM,0.045,0.094,-4670.1,18.0,#N/A,#N/A,
5/31/2014 1:00 PM,0.045,0.094,-4344.4,18.2,#N/A,#N/A,
5/31/2014 2:00 PM,0.045,0.094,-3873.7,18.7,#N/A,#N/A,
5/31/2014 3:00 PM,0.045,0.095,-3554.9,19.1,#N/A,#N/A,
5/31/2014 4:00 PM,0.045,0.096,-3432.6,19.6,#N/A,#N/A,
5/31/2014 5:00 PM,0.045,0.096,-3246.6,20.0,#N/A,#N/A,
5/31/2014 6:00 PM,0.045,0.096,-3088.3,20.3,#N/A,#N/A,
5/31/2014 7:00 PM,0.045,0.096,-2816.6,20.7,#N/A,#N/A,
5/31/2014 8:00 PM,0.045,0.096,-2695.4,20.9,#N/A,#N/A,
5/31/2014 9:00 PM,0.045,0.096,-2642.6,21.0,#N/A,#N/A,
5/31/2014 10:00 PM,0.045,0.096,-2647.4,21.1,#N/A,#N/A,
5/31/2014 11:00 PM,0.045,0.096,-2656.6,21.0,#N/A,#N/A,
6/1/2014 12:00 AM,0.045,0.096,-2709.7,20.8,#N/A,#N/A,
6/1/2014 1:00 AM,0.045,0.096,-2855.8,20.6,#N/A,#N/A,
6/1/2014 2:00 AM,0.045,0.096,-2979.4,20.4,#N/A,#N/A,
6/1/2014 3:00 AM,0.045,0.096,-3079.1,20.2,#N/A,#N/A,
6/1/2014 4:00 AM,0.045,0.096,-3251.1,20.0,#N/A,#N/A,
6/1/2014 5:00 AM,0.045,0.096,-3336.8,19.8,#N/A,#N/A,
6/1/2014 6:00 AM,0.045,0.096,-3392.5,19.6,#N/A,#N/A,
6/1/2014 7:00 AM,0.045,0.096,-3428.7,19.4,#N/A,#N/A,
6/1/2014 8:00 AM,0.045,0.096,-3503.7,19.3,#N/A,#N/A,
6/1/2014 9:00 AM,0.045,0.096,-3620.1,19.1,#N/A,#N/A,
6/1/2014 10:00 AM,0.045,0.096,-3685.8,18.9,#N/A,#N/A,
6/1/2014 11:00 AM,0.045,0.096,-3728.4,18.8,#N/A,#N/A,
6/1/2014 12:00 PM,0.045,0.096,-3687.4,18.8,#N/A,#N/A,
6/1/2014 1:00 PM,0.045,0.096,-3605.2,19.1,#N/A,#N/A,
6/1/2014 2:00 PM,0.045,0.096,-3469.2,19.5,#N/A,#N/A,
6/1/2014 3:00 PM,0.045,0.096,-3208.7,20.1,#N/A,#N/A,
6/1/2014 4:00 PM,0.045,0.096,-2834.8,20.7,#N/A,#N/A,
6/1/2014 5:00 PM,0.045,0.096,-2561.1,21.3,#N/A,#N/A,
6/1/2014 6:00 PM,0.045,0.096,-2431.8,21.9,#N/A,#N/A,
6/1/2014 7:00 PM,0.045,0.097,-2315.4,22.3,#N/A,#N/A,
6/1/2014 8:00 PM,0.046,0.097,-2207.1,22.6,#N/A,#N/A,
6/1/2014 9:00 PM,0.046,0.097,-2149.4,22.7,#N/A,#N/A,
6/1/2014 10:00 PM,0.046,0.097,-2159.9,22.7,#N/A,#N/A,
6/1/2014 11:00 PM,0.046,0.097,-2188.4,22.6,#N/A,#N/A,
6/2/2014 12:00 AM,0.046,0.097,-2337.4,22.4,#N/A,#N/A,
6/2/2014 1:00 AM,0.046,0.097,-2394.0,22.1,#N/A,#N/A,
6/2/2014 2:00 AM,0.046,0.097,-2456.0,21.8,#N/A,#N/A,
6/2/2014 3:00 AM,0.045,0.096,-2509.1,21.5,#N/A,#N/A,
6/2/2014 4:00 AM,0.045,0.096,-2564.6,21.2,#N/A,#N/A,
6/2/2014 5:00 AM,0.045,0.096,-2677.5,20.9,#N/A,#N/A,
6/2/2014 6:00 AM,0.045,0.096,-2844.6,20.7,#N/A,#N/A,
6/2/2014 7:00 AM,0.045,0.096,-3020.1,20.4,#N/A,#N/A,
6/2/2014 8:00 AM,0.045,0.096,-3169.0,20.1,#N/A,#N/A,
6/2/2014 9:00 AM,0.045,0.096,-3323.7,19.9,#N/A,#N/A,
6/2/2014 10:00 AM,0.045,0.096,-3417.6,19.6,#N/A,#N/A,
6/2/2014 11:00 AM,0.045,0.096,-3456.4,19.4,#N/A,#N/A,
6/2/2014 12:00 PM,0.045,0.096,-3446.1,19.5,#N/A,#N/A,
6/2/2014 1:00 PM,0.045,0.096,-3377.0,19.7,#N/A,#N/A,
6/2/2014 2:00 PM,0.045,0.096,-3232.4,20.1,#N/A,#N/A,
6/2/2014 3:00 PM,0.045,0.096,-2887.5,20.7,#N/A,#N/A,
6/2/2014 4:00 PM,0.045,0.096,-2580.0,21.3,#N/A,#N/A,
6/2/2014 5:00 PM,0.045,0.096,-2439.6,22.0,#N/A,#N/A,
6/2/2014 6:00 PM,0.045,0.097,-2219.4,22.6,#N/A,#N/A,
6/2/2014 7:00 PM,0.046,0.097,-2026.4,23.1,#N/A,#N/A,
6/2/2014 8:00 PM,0.046,0.098,-1942.3,23.4,#N/A,#N/A,
6/2/2014 9:00 PM,0.046,0.098,-1926.8,23.5,#N/A,#N/A,
6/2/2014 10:00 PM,0.046,0.098,-1932.5,23.5,#N/A,#N/A,
6/2/2014 11:00 PM,0.046,0.098,-1949.1,23.3,#N/A,#N/A,
6/3/2014 12:00 AM,0.046,0.098,-2015.2,23.0,#N/A,#N/A,
6/3/2014 1:00 AM,0.046,0.098,-2145.0,22.7,#N/A,#N/A,
6/3/2014 2:00 AM,0.046,0.098,-2280.5,22.4,#N/A,#N/A,
6/3/2014 3:00 AM,0.046,0.097,-2407.3,22.1,#N/A,#N/A,
6/3/2014 4:00 AM,0.045,0.096,-2478.7,21.7,#N/A,#N/A,
6/3/2014 5:00 AM,0.045,0.096,-2538.8,21.4,#N/A,#N/A,
6/3/2014 6:00 AM,0.045,0.096,-2630.4,21.1,#N/A,#N/A,
6/3/2014 7:00 AM,0.045,0.096,-2720.4,20.9,#N/A,#N/A,
6/3/2014 8:00 AM,0.045,0.096,-2831.6,20.7,#N/A,#N/A,
6/3/2014 9:00 AM,0.045,0.096,-2999.3,20.5,#N/A,#N/A,
6/3/2014 10:00 AM,0.045,0.096,-3103.3,20.2,#N/A,#N/A,
6/3/2014 11:00 AM,0.045,0.096,-3258.6,20.1,#N/A,#N/A,
6/3/2014 12:00 PM,0.045,0.096,-3198.4,20.2,#N/A,#N/A,
6/3/2014 1:00 PM,0.045,0.096,-3084.1,20.4,#N/A,#N/A,
6/3/2014 2:00 PM,0.045,0.096,-2827.7,20.7,#N/A,#N/A,
6/3/2014 3:00 PM,0.045,0.096,-2617.7,21.2,#N/A,#N/A,
6/3/2014 4:00 PM,0.045,0.096,-2476.4,21.8,#N/A,#N/A,
6/3/2014 5:00 PM,0.045,0.097,-2300.0,22.4,#N/A,#N/A,
6/3/2014 6:00 PM,0.046,0.097,-2030.6,23.1,#N/A,#N/A,
6/3/2014 7:00 PM,0.046,0.098,-1923.7,23.6,#N/A,#N/A,
6/3/2014 8:00 PM,0.046,0.098,-1878.6,23.9,#N/A,#N/A,
6/3/2014 9:00 PM,0.047,0.098,-1855.8,24.1,#N/A,#N/A,
6/3/2014 10:00 PM,0.047,0.098,-1844.3,24.1,#N/A,#N/A,
6/3/2014 11:00 PM,0.047,0.098,-1881.6,23.9,#N/A,#N/A,
6/4/2014 12:00 AM,0.047,0.098,-1887.2,23.8,#N/A,#N/A,
6/4/2014 1:00 AM,0.047,0.098,-1918.3,23.5,#N/A,#N/A,
6/4/2014 2:00 AM,0.047,0.098,-1969.4,23.2,#N/A,#N/A,
6/4/2014 3:00 AM,0.047,0.098,-2034.8,23.0,#N/A,#N/A,
6/4/2014 4:00 AM,0.046,0.098,-2165.8,22.8,#N/A,#N/A,
6/4/2014 5:00 AM,0.046,0.098,-2218.8,22.5,#N/A,#N/A,
6/4/2014 6:00 AM,0.046,0.098,-2327.7,22.3,#N/A,#N/A,
6/4/2014 7:00 AM,0.045,0.097,-2404.0,22.0,#N/A,#N/A,
6/4/2014 8:00 AM,0.046,0.097,-2476.4,21.7,#N/A,#N/A,
6/4/2014 9:00 AM,0.045,0.096,-2520.1,21.5,#N/A,#N/A,
6/4/2014 10:00 AM,0.045,0.096,-2589.6,21.2,#N/A,#N/A,
6/4/2014 11:00 AM,0.045,0.096,-2661.5,21.0,#N/A,#N/A,
6/4/2014 12:00 PM,0.045,0.096,-2686.1,21.0,#N/A,#N/A,
6/4/2014 1:00 PM,0.045,0.096,-2629.8,21.2,#N/A,#N/A,
6/4/2014 2:00 PM,0.045,0.096,-2524.2,21.5,#N/A,#N/A,
6/4/2014 3:00 PM,0.045,0.097,-2428.4,22.0,#N/A,#N/A,
6/4/2014 4:00 PM,0.046,0.098,-2249.7,22.5,#N/A,#N/A,
6/4/2014 5:00 PM,0.046,0.098,-2031.5,23.1,#N/A,#N/A,
6/4/2014 6:00 PM,0.046,0.098,-1889.8,23.8,#N/A,#N/A,
6/4/2014 7:00 PM,0.047,0.098,-1845.1,24.1,#N/A,#N/A,
6/4/2014 8:00 PM,0.047,0.098,-1834.5,24.2,#N/A,#N/A,
6/4/2014 9:00 PM,0.047,0.098,-1836.6,24.2,#N/A,#N/A,
6/4/2014 10:00 PM,0.047,0.098,-1852.4,24.1,#N/A,#N/A,
6/4/2014 11:00 PM,0.047,0.098,-1868.2,23.9,#N/A,#N/A,
6/5/2014 12:00 AM,0.047,0.098,-1891.2,23.7,#N/A,#N/A,
6/5/2014 1:00 AM,0.047,0.098,-1927.6,23.5,#N/A,#N/A,
6/5/2014 2:00 AM,0.046,0.098,-1966.2,23.3,#N/A,#N/A,
6/5/2014 3:00 AM,0.046,0.098,-2051.8,23.0,#N/A,#N/A,
6/5/2014 4:00 AM,0.046,0.098,-2170.8,22.7,#N/A,#N/A,
6/5/2014 5:00 AM,0.046,0.098,-2281.0,22.5,#N/A,#N/A,
6/5/2014 6:00 AM,0.046,0.098,-2384.7,22.1,#N/A,#N/A,
6/5/2014 7:00 AM,0.045,0.097,-2461.1,21.8,#N/A,#N/A,
6/5/2014 8:00 AM,0.045,0.097,-2541.1,21.5,#N/A,#N/A,
6/5/2014 9:00 AM,0.045,0.096,-2602.7,21.2,#N/A,#N/A,
6/5/2014 10:00 AM,0.045,0.096,-2731.7,20.9,#N/A,#N/A,
6/5/2014 11:00 AM,0.045,0.096,-2844.6,20.7,#N/A,#N/A,
6/5/2014 12:00 PM,0.045,0.096,-2919.6,20.7,#N/A,#N/A,
6/5/2014 1:00 PM,0.045,0.096,-2821.1,20.8,#N/A,#N/A,
6/5/2014 2:00 PM,0.045,0.096,-2620.1,21.2,#N/A,#N/A,
6/5/2014 3:00 PM,0.045,0.096,-2500.5,21.7,#N/A,#N/A,
6/5/2014 4:00 PM,0.045,0.097,-2398.4,22.2,#N/A,#N/A,
6/5/2014 5:00 PM,0.045,0.098,-2186.4,22.7,#N/A,#N/A,
6/5/2014 6:00 PM,0.045,0.098,-1968.5,23.4,#N/A,#N/A,
6/5/2014 7:00 PM,0.046,0.098,-1874.2,23.9,#N/A,#N/A,
6/5/2014 8:00 PM,0.046,0.098,-1838.8,24.2,#N/A,#N/A,
6/5/2014 9:00 PM,0.046,0.098,-1822.7,24.3,#N/A,#N/A,
6/5/2014 10:00 PM,0.046,0.098,-1838.8,24.2,#N/A,#N/A,
6/5/2014 11:00 PM,0.046,0.098,-1847.3,24.1,#N/A,#N/A,
6/6/2014 12:00 AM,0.047,0.098,-1878.1,23.9,#N/A,#N/A,
6/6/2014 1:00 AM,0.046,0.098,-1913.0,23.7,#N/A,#N/A,
6/6/2014 2:00 AM,0.046,0.098,-1942.8,23.4,#N/A,#N/A,
6/6/2014 3:00 AM,0.046,0.098,-1993.1,23.2,#N/A,#N/A,
6/6/2014 4:00 AM,0.046,0.098,-2079.8,22.9,#N/A,#N/A,
6/6/2014 5:00 AM,0.045,0.098,-2187.4,22.7,#N/A,#N/A,
6/6/2014 6:00 AM,0.045,0.098,-2270.0,22.5,#N/A,#N/A,
6/6/2014 7:00 AM,0.045,0.098,-2366.6,22.3,#N/A,#N/A,
6/6/2014 8:00 AM,0.045,0.098,-2427.9,22.1,#N/A,#N/A,
6/6/2014 9:00 AM,0.045,0.097,-2456.0,21.8,#N/A,#N/A,
6/6/2014 10:00 AM,0.045,0.096,-2497.6,21.6,#N/A,#N/A,
6/6/2014 11:00 AM,0.045,0.096,-2537.6,21.5,#N/A,#N/A,
6/6/2014 12:00 PM,0.045,0.096,-2538.2,21.5,#N/A,#N/A,
6/6/2014 1:00 PM,0.045,0.096,-2495.9,21.7,#N/A,#N/A,
6/6/2014 2:00 PM,0.045,0.096,-2432.4,22.0,#N/A,#N/A,
6/6/2014 3:00 PM,0.045,0.097,-2310.1,22.4,#N/A,#N/A,
6/6/2014 4:00 PM,0.045,0.098,-2105.8,23.0,#N/A,#N/A,
6/6/2014 5:00 PM,0.046,0.098,-1943.2,23.6,#N/A,#N/A,
6/6/2014 6:00 PM,0.047,0.098,-1839.6,24.2,#N/A,#N/A,
6/6/2014 7:00 PM,0.047,0.098,-1739.9,24.7,#N/A,#N/A,
6/6/2014 8:00 PM,0.047,0.099,-1651.7,24.9,#N/A,#N/A,
6/6/2014 9:00 PM,0.047,0.099,-1626.8,25.0,#N/A,#N/A,
6/6/2014 10:00 PM,0.047,0.099,-1634.7,25.0,#N/A,#N/A,
6/6/2014 11:00 PM,0.047,0.099,-1679.3,24.9,#N/A,#N/A,
6/7/2014 12:00 AM,0.047,0.099,-1712.1,24.7,#N/A,#N/A,
6/7/2014 1:00 AM,0.047,0.098,-1761.3,24.5,#N/A,#N/A,
6/7/2014 2:00 AM,0.047,0.098,-1818.6,24.3,#N/A,#N/A,
6/7/2014 3:00 AM,0.047,0.098,-1840.0,24.1,#N/A,#N/A,
6/7/2014 4:00 AM,0.047,0.098,-1886.4,23.8,#N/A,#N/A,
6/7/2014 5:00 AM,0.047,0.098,-1920.1,23.6,#N/A,#N/A,
6/7/2014 6:00 AM,0.046,0.098,-1952.2,23.3,#N/A,#N/A,
6/7/2014 7:00 AM,0.046,0.098,-2033.4,23.1,#N/A,#N/A,
6/7/2014 8:00 AM,0.046,0.098,-2126.8,22.9,#N/A,#N/A,
6/7/2014 9:00 AM,0.045,0.098,-2203.6,22.6,#N/A,#N/A,
6/7/2014 10:00 AM,0.045,0.098,-2307.4,22.4,#N/A,#N/A,
6/7/2014 11:00 AM,0.045,0.098,-2360.1,22.3,#N/A,#N/A,
6/7/2014 12:00 PM,0.045,0.097,-2383.0,22.2,#N/A,#N/A,
6/7/2014 1:00 PM,0.045,0.097,-2336.8,22.4,#N/A,#N/A,
6/7/2014 2:00 PM,0.045,0.098,-2224.0,22.6,#N/A,#N/A,
6/7/2014 3:00 PM,0.045,0.098,-2082.2,23.0,#N/A,#N/A,
6/7/2014 4:00 PM,0.046,0.098,-1998.6,23.3,#N/A,#N/A,
6/7/2014 5:00 PM,0.046,0.098,-1937.9,23.5,#N/A,#N/A,
6/7/2014 6:00 PM,0.047,0.098,-1907.3,23.8,#N/A,#N/A,
6/7/2014 7:00 PM,0.047,0.098,-1879.0,23.9,#N/A,#N/A,
6/7/2014 8:00 PM,0.047,0.098,-1861.3,24.0,#N/A,#N/A,
6/7/2014 9:00 PM,0.047,0.098,-1859.6,24.1,#N/A,#N/A,
6/7/2014 10:00 PM,0.047,0.098,-1859.6,24.0,#N/A,#N/A,
6/7/2014 11:00 PM,0.047,0.098,-1872.1,23.9,#N/A,#N/A,
6/8/2014 12:00 AM,0.047,0.098,-1901.2,23.8,#N/A,#N/A,
6/8/2014 1:00 AM,0.046,0.098,-1933.9,23.5,#N/A,#N/A,
6/8/2014 2:00 AM,0.047,0.098,-1987.6,23.3,#N/A,#N/A,
6/8/2014 3:00 AM,0.047,0.098,-2038.6,23.1,#N/A,#N/A,
6/8/2014 4:00 AM,0.046,0.098,-2130.2,22.9,#N/A,#N/A,
6/8/2014 5:00 AM,0.046,0.098,-2194.5,22.7,#N/A,#N/A,
6/8/2014 6:00 AM,0.046,0.098,-2255.9,22.5,#N/A,#N/A,
6/8/2014 7:00 AM,0.045,0.098,-2333.6,22.4,#N/A,#N/A,
6/8/2014 8:00 AM,0.045,0.098,-2399.0,22.2,#N/A,#N/A,
6/8/2014 9:00 AM,0.045,0.098,-2434.6,22.0,#N/A,#N/A,
6/8/2014 10:00 AM,0.045,0.097,-2468.5,21.9,#N/A,#N/A,
6/8/2014 11:00 AM,0.045,0.097,-2489.6,21.8,#N/A,#N/A,
6/8/2014 12:00 PM,0.045,0.097,-2480.4,21.8,#N/A,#N/A,
6/8/2014 1:00 PM,0.045,0.097,-2462.8,21.9,#N/A,#N/A,
6/8/2014 2:00 PM,0.045,0.097,-2438.0,22.0,#N/A,#N/A,
6/8/2014 3:00 PM,0.045,0.097,-2405.6,22.2,#N/A,#N/A,
6/8/2014 4:00 PM,0.045,0.097,-2347.6,22.4,#N/A,#N/A,
6/8/2014 5:00 PM,0.045,0.098,-2216.3,22.6,#N/A,#N/A,
6/8/2014 6:00 PM,0.046,0.098,-2121.9,22.9,#N/A,#N/A,
6/8/2014 7:00 PM,0.046,0.098,-2057.9,23.1,#N/A,#N/A,
6/8/2014 8:00 PM,0.046,0.098,-1998.1,23.3,#N/A,#N/A,
6/8/2014 9:00 PM,0.046,0.098,-1962.6,23.4,#N/A,#N/A,
6/8/2014 10:00 PM,0.046,0.098,-1961.2,23.4,#N/A,#N/A,
6/8/2014 11:00 PM,0.046,0.098,-1973.0,23.3,#N/A,#N/A,
6/9/2014 12:00 AM,0.045,0.098,-2017.6,23.1,#N/A,#N/A,
6/9/2014 1:00 AM,0.045,0.098,-2108.8,22.9,#N/A,#N/A,
6/9/2014 2:00 AM,0.045,0.097,-2226.0,22.7,#N/A,#N/A,
6/9/2014 3:00 AM,0.045,0.097,-2308.5,22.5,#N/A,#N/A,
6/9/2014 4:00 AM,0.045,0.096,-2367.2,22.3,#N/A,#N/A,
6/9/2014 5:00 AM,0.045,0.096,-2423.4,22.0,#N/A,#N/A,
6/9/2014 6:00 AM,0.045,0.096,-2474.2,21.8,#N/A,#N/A,
6/9/2014 7:00 AM,0.045,0.096,-2514.9,21.6,#N/A,#N/A,
6/9/2014 8:00 AM,0.045,0.096,-2568.8,21.4,#N/A,#N/A,
6/9/2014 9:00 AM,0.045,0.096,-2665.8,21.1,#N/A,#N/A,
6/9/2014 10:00 AM,0.045,0.096,-2801.7,20.9,#N/A,#N/A,
6/9/2014 11:00 AM,0.045,0.096,-2881.5,20.8,#N/A,#N/A,
6/9/2014 12:00 PM,0.044,0.096,-2885.5,20.8,#N/A,#N/A,
6/9/2014 1:00 PM,0.044,0.096,-2809.5,20.9,#N/A,#N/A,
6/9/2014 2:00 PM,0.045,0.096,-2684.9,21.1,#N/A,#N/A,
6/9/2014 3:00 PM,0.045,0.096,-2592.5,21.3,#N/A,#N/A,
6/9/2014 4:00 PM,0.045,0.096,-2518.4,21.7,#N/A,#N/A,
6/9/2014 5:00 PM,0.045,0.096,-2410.6,22.1,#N/A,#N/A,
6/9/2014 6:00 PM,0.045,0.096,-2260.1,22.6,#N/A,#N/A,
6/9/2014 7:00 PM,0.045,0.096,-2054.6,23.1,#N/A,#N/A,
6/9/2014 8:00 PM,0.045,0.096,-1971.6,23.3,#N/A,#N/A,
6/9/2014 9:00 PM,0.045,0.096,-1945.5,23.4,#N/A,#N/A,
6/9/2014 10:00 PM,0.045,0.096,-1962.6,23.4,#N/A,#N/A,
6/9/2014 11:00 PM,0.045,0.096,-2001.8,23.2,#N/A,#N/A,
6/10/2014 12:00 AM,0.045,0.096,-2065.0,23.0,#N/A,#N/A,
6/10/2014 1:00 AM,0.045,0.096,-2201.0,22.7,#N/A,#N/A,
6/10/2014 2:00 AM,0.045,0.096,-2323.4,22.4,#N/A,#N/A,
6/10/2014 3:00 AM,0.045,0.096,-2393.5,22.1,#N/A,#N/A,
6/10/2014 4:00 AM,0.045,0.096,-2474.7,21.8,#N/A,#N/A,
6/10/2014 5:00 AM,0.045,0.096,-2556.4,21.5,#N/A,#N/A,
6/10/2014 6:00 AM,0.044,0.096,-2657.8,21.2,#N/A,#N/A,
6/10/2014 7:00 AM,0.044,0.095,-2776.0,20.9,#N/A,#N/A,
6/10/2014 8:00 AM,0.044,0.094,-3013.9,20.6,#N/A,#N/A,
6/10/2014 9:00 AM,0.043,0.094,-3185.9,20.3,#N/A,#N/A,
6/10/2014 10:00 AM,0.043,0.094,-3326.8,20.0,#N/A,#N/A,
6/10/2014 11:00 AM,0.043,0.094,-3408.2,19.9,#N/A,#N/A,
6/10/2014 12:00 PM,0.043,0.094,-3401.2,19.8,#N/A,#N/A,
6/10/2014 1:00 PM,0.043,0.094,-3380.9,20.0,#N/A,#N/A,
6/10/2014 2:00 PM,0.043,0.094,-3211.6,20.3,#N/A,#N/A,
6/10/2014 3:00 PM,0.044,0.095,-2977.3,20.7,#N/A,#N/A,
6/10/2014 4:00 PM,0.044,0.095,-2695.4,21.1,#N/A,#N/A,
6/10/2014 5:00 PM,0.044,0.095,-2523.6,21.6,#N/A,#N/A,
6/10/2014 6:00 PM,0.045,0.096,-2428.4,22.2,#N/A,#N/A,
6/10/2014 7:00 PM,0.045,0.096,-2306.9,22.5,#N/A,#N/A,
6/10/2014 8:00 PM,0.045,0.096,-2192.4,22.8,#N/A,#N/A,
6/10/2014 9:00 PM,0.045,0.096,-2108.3,23.0,#N/A,#N/A,
6/10/2014 10:00 PM,0.045,0.096,-2048.0,23.1,#N/A,#N/A,
6/10/2014 11:00 PM,0.045,0.096,-2052.7,23.1,#N/A,#N/A,
6/11/2014 12:00 AM,0.045,0.096,-2088.5,23.0,#N/A,#N/A,
6/11/2014 1:00 AM,0.045,0.096,-2152.4,22.8,#N/A,#N/A,
6/11/2014 2:00 AM,0.045,0.096,-2275.8,22.6,#N/A,#N/A,
6/11/2014 3:00 AM,0.045,0.096,-2329.8,22.4,#N/A,#N/A,
6/11/2014 4:00 AM,0.045,0.096,-2401.7,22.1,#N/A,#N/A,
6/11/2014 5:00 AM,0.044,0.096,-2452.6,21.9,#N/A,#N/A,
6/11/2014 6:00 AM,0.044,0.096,-2492.4,21.7,#N/A,#N/A,
6/11/2014 7:00 AM,0.044,0.096,-2542.9,21.5,#N/A,#N/A,
6/11/2014 8:00 AM,0.044,0.095,-2642.0,21.2,#N/A,#N/A,
6/11/2014 9:00 AM,0.044,0.095,-2714.7,21.0,#N/A,#N/A,
6/11/2014 10:00 AM,0.044,0.095,-2842.0,20.9,#N/A,#N/A,
6/11/2014 11:00 AM,0.044,0.095,-2878.9,20.8,#N/A,#N/A,
6/11/2014 12:00 PM,0.044,0.095,-2895.5,20.8,#N/A,#N/A,
6/11/2014 1:00 PM,0.044,0.095,-2756.3,21.0,#N/A,#N/A,
6/11/2014 2:00 PM,0.044,0.096,-2614.7,21.3,#N/A,#N/A,
6/11/2014 3:00 PM,0.044,0.096,-2512.6,21.7,#N/A,#N/A,
6/11/2014 4:00 PM,0.045,0.096,-2411.2,22.2,#N/A,#N/A,
6/11/2014 5:00 PM,0.045,0.096,-2186.9,22.7,#N/A,#N/A,
6/11/2014 6:00 PM,0.045,0.096,-1978.5,23.4,#N/A,#N/A,
6/11/2014 7:00 PM,0.045,0.096,-1892.9,23.9,#N/A,#N/A,
6/11/2014 8:00 PM,0.045,0.096,-1840.5,24.2,#N/A,#N/A,
6/11/2014 9:00 PM,0.045,0.096,-1828.2,24.4,#N/A,#N/A,
6/11/2014 10:00 PM,0.045,0.096,-1804.0,24.4,#N/A,#N/A,
6/11/2014 11:00 PM,0.045,0.096,-1829.5,24.3,#N/A,#N/A,
6/12/2014 12:00 AM,0.045,0.096,-1849.8,24.1,#N/A,#N/A,
6/12/2014 1:00 AM,0.045,0.096,-1882.0,23.9,#N/A,#N/A,
6/12/2014 2:00 AM,0.045,0.096,-1931.2,23.6,#N/A,#N/A,
6/12/2014 3:00 AM,0.045,0.096,-1984.4,23.3,#N/A,#N/A,
6/12/2014 4:00 AM,0.045,0.096,-2077.4,23.0,#N/A,#N/A,
6/12/2014 5:00 AM,0.045,0.096,-2197.5,22.7,#N/A,#N/A,
6/12/2014 6:00 AM,0.045,0.096,-2326.6,22.4,#N/A,#N/A,
6/12/2014 7:00 AM,0.045,0.096,-2417.8,22.1,#N/A,#N/A,
6/12/2014 8:00 AM,0.045,0.096,-2473.0,21.9,#N/A,#N/A,
6/12/2014 9:00 AM,0.044,0.096,-2519.0,21.6,#N/A,#N/A,
6/12/2014 10:00 AM,0.044,0.095,-2563.5,21.4,#N/A,#N/A,
6/12/2014 11:00 AM,0.044,0.095,-2615.3,21.3,#N/A,#N/A,
6/12/2014 12:00 PM,0.044,0.095,-2612.9,21.3,#N/A,#N/A,
6/12/2014 1:00 PM,0.044,0.095,-2564.0,21.5,#N/A,#N/A,
6/12/2014 2:00 PM,0.044,0.096,-2495.9,21.8,#N/A,#N/A,
6/12/2014 3:00 PM,0.045,0.096,-2413.4,22.2,#N/A,#N/A,
6/12/2014 4:00 PM,0.045,0.096,-2268.4,22.6,#N/A,#N/A,
6/12/2014 5:00 PM,0.045,0.096,-2094.7,23.1,#N/A,#N/A,
6/12/2014 6:00 PM,0.045,0.096,-1949.5,23.5,#N/A,#N/A,
6/12/2014 7:00 PM,0.045,0.097,-1892.5,23.9,#N/A,#N/A,
6/12/2014 8:00 PM,0.045,0.097,-1871.2,24.0,#N/A,#N/A,
6/12/2014 9:00 PM,0.045,0.097,-1855.4,24.1,#N/A,#N/A,
6/12/2014 10:00 PM,0.045,0.096,-1856.2,24.1,#N/A,#N/A,
6/12/2014 11:00 PM,0.045,0.096,-1879.9,23.9,#N/A,#N/A,
6/13/2014 12:00 AM,0.045,0.096,-1899.4,23.8,#N/A,#N/A,
6/13/2014 1:00 AM,0.045,0.096,-1941.0,23.5,#N/A,#N/A,
6/13/2014 2:00 AM,0.045,0.096,-1999.1,23.3,#N/A,#N/A,
6/13/2014 3:00 AM,0.045,0.096,-2089.9,23.0,#N/A,#N/A,
6/13/2014 4:00 AM,0.045,0.096,-2199.0,22.8,#N/A,#N/A,
6/13/2014 5:00 AM,0.045,0.096,-2251.3,22.7,#N/A,#N/A,
6/13/2014 6:00 AM,0.045,0.096,-2304.8,22.5,#N/A,#N/A,
6/13/2014 7:00 AM,0.045,0.096,-2348.2,22.3,#N/A,#N/A,
6/13/2014 8:00 AM,0.045,0.096,-2398.4,22.2,#N/A,#N/A,
6/13/2014 9:00 AM,0.045,0.096,-2435.7,22.1,#N/A,#N/A,
