Measurement Time,m³/m³ VWC,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,°C Temp,None
9 Jul 2013 8:00 PM,0.089,0.125,-663.5,25.7,-55.1,21.9,
9 Jul 2013 9:00 PM,0.089,0.125,-690.0,25.5,-56.2,21.9,
9 Jul 2013 10:00 PM,0.089,0.125,-721.2,25.3,-57.0,21.8,
9 Jul 2013 11:00 PM,0.089,0.125,-742.2,25.0,-57.9,21.7,
10 Jul 2013 12:00 AM,0.089,0.125,-776.8,24.7,-58.7,21.6,
10 Jul 2013 1:00 AM,0.089,0.125,-813.6,24.5,-59.6,21.5,
10 Jul 2013 2:00 AM,0.089,0.125,-833.9,24.3,-60.4,21.4,
10 Jul 2013 3:00 AM,0.089,0.125,-849.8,24.0,-61.2,21.2,
10 Jul 2013 4:00 AM,0.089,0.125,-875.8,23.8,-61.7,21.1,
10 Jul 2013 5:00 AM,0.089,0.125,-921.8,23.5,-62.5,21.0,
10 Jul 2013 6:00 AM,0.089,0.124,-953.3,23.3,-63.1,20.9,
10 Jul 2013 7:00 AM,0.089,0.124,-978.0,23.1,-63.6,20.8,
10 Jul 2013 8:00 AM,0.088,0.123,-995.7,22.9,-64.2,20.6,
10 Jul 2013 9:00 AM,0.088,0.123,-1014.9,22.7,-64.9,20.5,
10 Jul 2013 10:00 AM,0.088,0.123,-1041.2,22.6,-65.3,20.4,
10 Jul 2013 11:00 AM,0.088,0.123,-1047.0,22.7,-66.3,20.4,
10 Jul 2013 12:00 PM,0.088,0.123,-1043.1,22.9,-67.7,20.4,
10 Jul 2013 1:00 PM,0.088,0.122,-1028.1,23.3,-69.2,20.6,
10 Jul 2013 2:00 PM,0.087,0.122,-990.0,24.0,-71.1,20.8,
10 Jul 2013 3:00 PM,0.087,0.122,-935.9,24.9,-73.0,21.0,
10 Jul 2013 4:00 PM,0.087,0.121,-871.6,25.8,-75.1,21.2,
10 Jul 2013 5:00 PM,0.086,0.120,-841.4,26.5,-77.5,21.5,
10 Jul 2013 6:00 PM,0.086,0.120,-836.8,26.9,-80.0,21.8,
10 Jul 2013 7:00 PM,0.086,0.120,-841.3,27.0,-83.8,22.2,
10 Jul 2013 8:00 PM,0.086,0.120,-852.6,26.9,-87.3,22.4,
10 Jul 2013 9:00 PM,0.086,0.120,-871.6,26.7,-90.9,22.5,
10 Jul 2013 10:00 PM,0.086,0.120,-908.5,26.5,-95.4,22.5,
10 Jul 2013 11:00 PM,0.086,0.120,-954.8,26.2,-99.2,22.5,
11 Jul 2013 12:00 AM,0.086,0.120,-990.2,25.8,-103.4,22.3,
11 Jul 2013 1:00 AM,0.086,0.120,-1027.4,25.5,-107.7,22.2,
11 Jul 2013 2:00 AM,0.085,0.120,-1103.9,25.2,-110.8,22.0,
11 Jul 2013 3:00 AM,0.085,0.120,-1167.1,24.9,-115.1,21.8,
11 Jul 2013 4:00 AM,0.085,0.120,-1195.2,24.6,-118.5,21.7,
11 Jul 2013 5:00 AM,0.084,0.119,-1224.7,24.4,-121.3,21.5,
11 Jul 2013 6:00 AM,0.084,0.119,-1294.6,24.1,-125.2,21.3,
11 Jul 2013 7:00 AM,0.084,0.119,-1366.6,23.9,-129.2,21.2,
11 Jul 2013 8:00 AM,0.084,0.119,-1420.5,23.6,-132.7,21.1,
11 Jul 2013 9:00 AM,0.084,0.118,-1455.9,23.3,-136.0,20.9,
11 Jul 2013 10:00 AM,0.083,0.118,-1481.2,23.2,-139.7,20.8,
11 Jul 2013 11:00 AM,0.083,0.118,-1494.6,23.2,-142.5,20.7,
11 Jul 2013 12:00 PM,0.083,0.117,-1484.3,23.4,-149.0,20.8,
11 Jul 2013 1:00 PM,0.083,0.117,-1451.2,23.8,-150.5,21.0,
11 Jul 2013 2:00 PM,0.082,0.117,-1441.9,24.0,-152.8,21.2,
11 Jul 2013 3:00 PM,0.083,0.117,-1450.5,24.0,-154.6,21.2,
11 Jul 2013 4:00 PM,0.083,0.117,-1456.6,24.1,-158.0,21.3,
11 Jul 2013 5:00 PM,0.083,0.117,-1440.9,24.3,-162.5,21.5,
11 Jul 2013 6:00 PM,0.081,0.117,-1465.3,24.3,-165.3,21.6,
11 Jul 2013 7:00 PM,0.081,0.117,-1566.1,24.0,-167.4,21.6,
11 Jul 2013 8:00 PM,0.081,0.117,-1747.1,23.5,-171.1,21.4,
11 Jul 2013 9:00 PM,0.081,0.117,-1805.6,23.2,-175.8,21.3,
11 Jul 2013 10:00 PM,0.081,0.117,-1843.4,23.0,-180.1,21.2,
11 Jul 2013 11:00 PM,0.081,0.116,-1890.7,22.8,-182.6,21.1,
12 Jul 2013 12:00 AM,0.081,0.116,-1974.8,22.5,-185.4,21.0,
12 Jul 2013 1:00 AM,0.081,0.116,-2094.2,22.2,-190.0,20.8,
12 Jul 2013 2:00 AM,0.081,0.116,-2207.6,21.9,-194.9,20.7,
12 Jul 2013 3:00 AM,0.081,0.115,-2287.8,21.6,-196.6,20.5,
12 Jul 2013 4:00 AM,0.080,0.115,-2354.1,21.4,-198.7,20.3,
12 Jul 2013 5:00 AM,0.080,0.115,-2388.0,21.1,-200.6,20.1,
12 Jul 2013 6:00 AM,0.079,0.115,-2445.8,20.8,-201.1,20.0,
12 Jul 2013 7:00 AM,0.079,0.115,-2494.2,20.6,-202.3,19.8,
12 Jul 2013 8:00 AM,0.079,0.115,-2593.7,20.3,-201.8,19.6,
12 Jul 2013 9:00 AM,0.079,0.115,-2736.1,20.1,-202.1,19.4,
12 Jul 2013 10:00 AM,0.079,0.115,-2805.6,19.9,-201.6,19.2,
12 Jul 2013 11:00 AM,0.079,0.115,-2727.9,20.0,-200.1,19.1,
12 Jul 2013 12:00 PM,0.079,0.114,-2578.3,20.3,-198.2,19.2,
12 Jul 2013 1:00 PM,0.079,0.113,-2429.6,20.8,-194.5,19.4,
12 Jul 2013 2:00 PM,0.079,0.113,-2311.1,21.5,-190.6,19.8,
12 Jul 2013 3:00 PM,0.079,0.114,-2125.8,22.2,-187.3,20.0,
12 Jul 2013 4:00 PM,0.079,0.114,-1889.0,23.1,-184.2,20.3,
12 Jul 2013 5:00 PM,0.079,0.114,-1807.3,23.8,-181.9,20.6,
12 Jul 2013 6:00 PM,0.079,0.114,-1775.1,24.0,-178.9,21.0,
12 Jul 2013 7:00 PM,0.079,0.114,-1768.2,24.1,-175.2,21.3,
12 Jul 2013 8:00 PM,0.079,0.114,-1778.8,24.0,-173.2,21.5,
12 Jul 2013 9:00 PM,0.079,0.114,-1799.4,23.9,-169.8,21.7,
12 Jul 2013 10:00 PM,0.079,0.114,-1823.6,23.7,-167.9,21.7,
12 Jul 2013 11:00 PM,0.079,0.114,-1886.4,23.4,-166.7,21.7,
13 Jul 2013 12:00 AM,0.079,0.115,-1972.1,23.0,-166.2,21.6,
13 Jul 2013 1:00 AM,0.079,0.114,-2095.7,22.7,-165.1,21.5,
13 Jul 2013 2:00 AM,0.079,0.114,-2211.7,22.4,-163.0,21.3,
13 Jul 2013 3:00 AM,0.078,0.114,-2318.6,22.1,-161.7,21.1,
13 Jul 2013 4:00 AM,0.078,0.113,-2360.1,21.8,-159.6,21.0,
13 Jul 2013 5:00 AM,0.077,0.113,-2395.7,21.5,-158.4,20.8,
13 Jul 2013 6:00 AM,0.077,0.113,-2465.6,21.3,-155.0,20.6,
13 Jul 2013 7:00 AM,0.077,0.113,-2521.9,21.0,-153.6,20.4,
13 Jul 2013 8:00 AM,0.077,0.113,-2595.5,20.8,-152.7,20.2,
13 Jul 2013 9:00 AM,0.077,0.113,-2658.4,20.5,-151.3,20.0,
13 Jul 2013 10:00 AM,0.077,0.113,-2769.7,20.4,-149.7,19.9,
13 Jul 2013 11:00 AM,0.077,0.113,-2668.2,20.5,-148.4,19.8,
13 Jul 2013 12:00 PM,0.077,0.113,-2542.9,20.7,-146.7,19.8,
13 Jul 2013 1:00 PM,0.077,0.113,-2443.0,21.1,-145.2,20.0,
13 Jul 2013 2:00 PM,0.077,0.113,-2359.0,21.6,-143.7,20.3,
13 Jul 2013 3:00 PM,0.077,0.113,-2235.3,22.2,-143.4,20.5,
13 Jul 2013 4:00 PM,0.077,0.113,-2012.0,22.9,-143.5,20.7,
13 Jul 2013 5:00 PM,0.077,0.112,-1866.1,23.5,-144.6,21.0,
13 Jul 2013 6:00 PM,0.077,0.112,-1840.5,23.8,-145.9,21.4,
13 Jul 2013 7:00 PM,0.077,0.112,-1821.1,23.9,-146.3,21.8,
13 Jul 2013 8:00 PM,0.077,0.112,-1809.4,24.0,-147.7,22.1,
13 Jul 2013 9:00 PM,0.077,0.112,-1814.8,24.1,-149.2,22.3,
13 Jul 2013 10:00 PM,0.077,0.113,-1832.8,23.9,-150.2,22.3,
13 Jul 2013 11:00 PM,0.077,0.113,-1876.4,23.7,-151.0,22.2,
14 Jul 2013 12:00 AM,0.077,0.113,-1936.5,23.4,-151.7,22.1,
14 Jul 2013 1:00 AM,0.077,0.113,-2061.7,23.1,-151.8,21.9,
14 Jul 2013 2:00 AM,0.077,0.112,-2190.9,22.8,-152.3,21.7,
14 Jul 2013 3:00 AM,0.076,0.112,-2287.8,22.5,-152.6,21.5,
14 Jul 2013 4:00 AM,0.076,0.112,-2347.6,22.2,-153.3,21.3,
14 Jul 2013 5:00 AM,0.076,0.112,-2404.0,21.8,-154.0,21.1,
14 Jul 2013 6:00 AM,0.076,0.111,-2460.5,21.5,-154.3,20.9,
14 Jul 2013 7:00 AM,0.076,0.111,-2574.1,21.2,-154.6,20.6,
14 Jul 2013 8:00 AM,0.076,0.111,-2629.8,20.9,-155.2,20.4,
14 Jul 2013 9:00 AM,0.076,0.111,-2812.7,20.6,-155.5,20.2,
14 Jul 2013 10:00 AM,0.075,0.111,-2917.6,20.4,-155.4,20.0,
14 Jul 2013 11:00 AM,0.075,0.111,-2887.5,20.4,-157.1,19.8,
14 Jul 2013 12:00 PM,0.075,0.111,-2717.9,20.7,-158.6,19.8,
14 Jul 2013 1:00 PM,0.075,0.111,-2525.4,21.1,-161.3,20.0,
14 Jul 2013 2:00 PM,0.075,0.110,-2320.7,22.1,-162.2,20.3,
14 Jul 2013 3:00 PM,0.075,0.110,-1915.3,23.8,-165.4,20.5,
14 Jul 2013 4:00 PM,0.075,0.111,-1553.9,25.5,-168.2,20.7,
14 Jul 2013 5:00 PM,0.075,0.110,-1400.6,26.5,-171.6,20.9,
14 Jul 2013 6:00 PM,0.076,0.110,-1355.6,26.8,-175.4,21.3,
14 Jul 2013 7:00 PM,0.076,0.110,-1342.5,26.8,-177.1,21.6,
14 Jul 2013 8:00 PM,0.076,0.111,-1365.9,26.6,-179.2,21.9,
14 Jul 2013 9:00 PM,0.076,0.111,-1392.6,26.4,-181.8,22.0,
14 Jul 2013 10:00 PM,0.075,0.111,-1424.7,26.1,-183.5,22.0,
14 Jul 2013 11:00 PM,0.076,0.111,-1446.9,25.8,-185.9,22.0,
15 Jul 2013 12:00 AM,0.075,0.111,-1531.5,25.4,-187.9,21.9,
15 Jul 2013 1:00 AM,0.075,0.111,-1680.1,25.0,-192.6,21.7,
15 Jul 2013 2:00 AM,0.075,0.111,-1777.2,24.6,-195.0,21.6,
15 Jul 2013 3:00 AM,0.074,0.111,-1826.9,24.3,-197.3,21.4,
15 Jul 2013 4:00 AM,0.074,0.110,-1886.8,23.9,-199.5,21.2,
15 Jul 2013 5:00 AM,0.074,0.110,-2007.4,23.6,-201.0,21.0,
15 Jul 2013 6:00 AM,0.074,0.110,-2173.8,23.3,-201.6,20.8,
15 Jul 2013 7:00 AM,0.074,0.110,-2271.6,23.0,-203.8,20.7,
15 Jul 2013 8:00 AM,0.073,0.110,-2344.4,22.7,-205.5,20.5,
15 Jul 2013 9:00 AM,0.073,0.110,-2388.0,22.5,-208.6,20.4,
15 Jul 2013 10:00 AM,0.073,0.110,-2441.3,22.2,-208.2,20.3,
15 Jul 2013 11:00 AM,0.072,0.110,-2485.0,22.1,-209.8,20.2,
15 Jul 2013 12:00 PM,0.072,0.110,-2525.4,22.0,-211.3,20.1,
15 Jul 2013 1:00 PM,0.072,0.110,-2519.0,21.9,-210.7,20.1,
15 Jul 2013 2:00 PM,0.072,0.110,-2549.9,21.8,-210.9,20.1,
15 Jul 2013 3:00 PM,0.072,0.110,-2537.6,21.8,-211.2,20.1,
15 Jul 2013 4:00 PM,0.072,0.110,-2557.0,21.8,-211.1,20.1,
15 Jul 2013 5:00 PM,0.072,0.110,-2565.8,21.8,-212.5,20.1,
15 Jul 2013 6:00 PM,0.072,0.110,-2544.1,21.8,-213.0,20.1,
15 Jul 2013 7:00 PM,0.072,0.110,-2555.2,21.8,-213.5,20.1,
15 Jul 2013 8:00 PM,0.072,0.109,-2568.2,21.7,-214.8,20.1,
15 Jul 2013 9:00 PM,0.072,0.109,-2636.5,21.5,-216.0,20.1,
15 Jul 2013 10:00 PM,0.072,0.109,-2773.5,21.3,-217.3,20.0,
15 Jul 2013 11:00 PM,0.072,0.109,-2934.4,21.1,-218.3,19.9,
16 Jul 2013 12:00 AM,0.072,0.109,-3006.9,20.9,-218.7,19.8,
16 Jul 2013 1:00 AM,0.072,0.109,-3121.2,20.6,-220.3,19.6,
16 Jul 2013 2:00 AM,0.072,0.109,-3177.1,20.4,-220.6,19.4,
16 Jul 2013 3:00 AM,0.072,0.109,-3229.4,20.2,-221.7,19.3,
16 Jul 2013 4:00 AM,0.072,0.109,-3289.5,20.0,-223.0,19.2,
16 Jul 2013 5:00 AM,0.071,0.109,-3313.8,19.9,-222.9,19.0,
16 Jul 2013 6:00 AM,0.071,0.108,-3362.2,19.7,-224.4,18.9,
16 Jul 2013 7:00 AM,0.071,0.108,-3438.2,19.6,-225.6,18.8,
16 Jul 2013 8:00 AM,0.071,0.108,-3470.0,19.4,-225.4,18.7,
16 Jul 2013 9:00 AM,0.071,0.108,-3513.4,19.3,-226.4,18.6,
16 Jul 2013 10:00 AM,0.071,0.108,-3591.9,19.3,-226.1,18.5,
16 Jul 2013 11:00 AM,0.071,0.108,-3529.6,19.3,-229.7,18.5,
16 Jul 2013 12:00 PM,0.071,0.108,-3486.8,19.5,-230.6,18.5,
16 Jul 2013 1:00 PM,0.071,0.108,-3339.8,19.8,-231.6,18.6,
16 Jul 2013 2:00 PM,0.071,0.108,-3185.9,20.2,-232.8,18.8,
16 Jul 2013 3:00 PM,0.071,0.108,-3121.2,20.4,-233.4,18.9,
16 Jul 2013 4:00 PM,0.071,0.108,-3103.3,20.4,-234.4,19.0,
16 Jul 2013 5:00 PM,0.071,0.108,-3122.7,20.4,-237.7,19.1,
16 Jul 2013 6:00 PM,0.071,0.108,-3129.1,20.3,-239.5,19.1,
16 Jul 2013 7:00 PM,0.070,0.108,-3145.0,20.4,-241.0,19.1,
16 Jul 2013 8:00 PM,0.071,0.108,-3159.6,20.3,-242.6,19.1,
16 Jul 2013 9:00 PM,0.070,0.108,-3189.5,20.2,-244.1,19.1,
16 Jul 2013 10:00 PM,0.070,0.108,-3225.0,20.1,-245.0,19.1,
16 Jul 2013 11:00 PM,0.070,0.108,-3279.6,19.9,-246.6,19.0,
17 Jul 2013 12:00 AM,0.069,0.108,-3383.2,19.7,-247.6,18.9,
17 Jul 2013 1:00 AM,0.069,0.108,-3421.6,19.5,-250.6,18.8,
17 Jul 2013 2:00 AM,0.069,0.108,-3501.3,19.3,-252.2,18.7,
17 Jul 2013 3:00 AM,0.069,0.107,-3590.3,19.2,-253.7,18.6,
17 Jul 2013 4:00 AM,0.069,0.106,-3670.5,19.1,-257.3,18.6,
17 Jul 2013 5:00 AM,0.068,0.106,-3782.9,19.0,-252.3,18.5,
17 Jul 2013 6:00 AM,0.068,0.106,-3953.9,18.9,-254.0,18.4,
17 Jul 2013 7:00 AM,0.068,0.106,-4214.3,18.8,-254.2,18.3,
17 Jul 2013 8:00 AM,0.067,0.106,-4367.4,18.7,-255.5,18.3,
17 Jul 2013 9:00 AM,0.067,0.106,-4666.9,18.6,-249.3,18.2,
17 Jul 2013 10:00 AM,0.067,0.106,-4645.4,18.5,-215.8,18.1,
17 Jul 2013 11:00 AM,0.067,0.106,-4508.4,18.5,-87.7,18.1,
17 Jul 2013 12:00 PM,0.067,0.106,-4287.7,18.5,-27.8,18.1,
17 Jul 2013 1:00 PM,0.067,0.106,-4075.0,18.5,-9.8,18.1,
17 Jul 2013 2:00 PM,0.067,0.106,-3765.5,18.5,-6.7,18.1,
17 Jul 2013 3:00 PM,0.067,0.106,-3546.7,18.7,-5.7,18.1,
17 Jul 2013 4:00 PM,0.067,0.106,-3359.9,18.8,-5.4,18.2,
17 Jul 2013 5:00 PM,0.077,0.108,-3136.4,18.9,-5.4,18.3,
17 Jul 2013 6:00 PM,0.115,0.108,-2861.7,18.9,-5.4,18.4,
17 Jul 2013 7:00 PM,0.137,0.109,-2812.1,18.8,-5.4,18.4,
17 Jul 2013 8:00 PM,0.146,0.109,-653.6,18.8,-5.4,18.4,
17 Jul 2013 9:00 PM,0.146,0.109,-68.0,18.8,-5.4,18.4,
17 Jul 2013 10:00 PM,0.145,0.109,-30.1,18.7,-5.4,18.4,
17 Jul 2013 11:00 PM,0.144,0.109,-11.7,18.7,-5.4,18.4,
18 Jul 2013 12:00 AM,0.142,0.109,-7.5,18.7,-5.4,18.3,
18 Jul 2013 1:00 AM,0.141,0.110,-6.1,18.6,-5.4,18.3,
18 Jul 2013 2:00 AM,0.140,0.110,-5.7,18.5,-5.4,18.3,
18 Jul 2013 3:00 AM,0.139,0.110,-5.6,18.5,-5.4,18.3,
18 Jul 2013 4:00 AM,0.138,0.110,-5.6,18.4,-5.4,18.2,
18 Jul 2013 5:00 AM,0.137,0.110,-5.5,18.4,-5.4,18.2,
18 Jul 2013 6:00 AM,0.136,0.110,-5.5,18.3,-5.4,18.2,
18 Jul 2013 7:00 AM,0.135,0.110,-5.5,18.3,-5.4,18.2,
18 Jul 2013 8:00 AM,0.134,0.110,-5.5,18.2,-5.4,18.1,
18 Jul 2013 9:00 AM,0.134,0.110,-5.5,18.2,-5.4,18.1,
18 Jul 2013 10:00 AM,0.134,0.111,-5.5,18.2,-5.4,18.1,
18 Jul 2013 11:00 AM,0.133,0.111,-5.5,18.2,-5.4,18.1,
18 Jul 2013 12:00 PM,0.132,0.111,-5.5,18.3,-5.4,18.1,
18 Jul 2013 1:00 PM,0.132,0.111,-5.5,18.4,-5.4,18.2,
18 Jul 2013 2:00 PM,0.131,0.111,-5.4,18.6,-5.4,18.3,
18 Jul 2013 3:00 PM,0.130,0.112,-5.4,18.7,-5.4,18.4,
18 Jul 2013 4:00 PM,0.130,0.113,-5.4,18.8,-5.4,18.5,
18 Jul 2013 5:00 PM,0.130,0.113,-5.4,18.9,-5.4,18.6,
18 Jul 2013 6:00 PM,0.130,0.114,-5.4,19.1,-5.4,18.7,
18 Jul 2013 7:00 PM,0.129,0.115,-5.4,19.3,-5.4,18.8,
18 Jul 2013 8:00 PM,0.128,0.116,-5.4,19.4,-5.4,18.9,
18 Jul 2013 9:00 PM,0.128,0.117,-5.4,19.4,-5.4,19.0,
18 Jul 2013 10:00 PM,0.128,0.117,-5.4,19.4,-5.4,19.1,
18 Jul 2013 11:00 PM,0.128,0.117,-5.4,19.3,-5.4,19.1,
19 Jul 2013 12:00 AM,0.127,0.118,-5.4,19.2,-5.4,19.0,
19 Jul 2013 1:00 AM,0.127,0.120,-5.4,19.1,-5.4,19.0,
19 Jul 2013 2:00 AM,0.127,0.120,-5.4,19.1,-5.4,19.0,
19 Jul 2013 3:00 AM,0.127,0.122,-5.4,19.0,-5.4,18.9,
19 Jul 2013 4:00 AM,0.126,0.122,-5.4,18.9,-5.4,18.8,
19 Jul 2013 5:00 AM,0.125,0.123,-5.4,18.8,-5.4,18.8,
19 Jul 2013 6:00 AM,0.125,0.124,-5.4,18.7,-5.4,18.7,
19 Jul 2013 7:00 AM,0.125,0.125,-5.4,18.7,-5.4,18.7,
19 Jul 2013 8:00 AM,0.124,0.127,-5.4,18.6,-5.4,18.6,
19 Jul 2013 9:00 AM,0.123,0.128,-5.4,18.5,-5.4,18.6,
19 Jul 2013 10:00 AM,0.123,0.128,-5.4,18.5,-5.4,18.6,
19 Jul 2013 11:00 AM,0.123,0.130,-5.4,18.5,-5.4,18.5,
19 Jul 2013 12:00 PM,0.123,0.131,-5.4,18.6,-5.4,18.6,
19 Jul 2013 1:00 PM,0.123,0.133,-5.4,18.8,-5.4,18.6,
19 Jul 2013 2:00 PM,0.123,0.134,-5.4,18.9,-5.4,18.7,
19 Jul 2013 3:00 PM,0.123,0.134,-5.4,19.1,-5.4,18.8,
19 Jul 2013 4:00 PM,0.122,0.135,-5.4,19.3,-5.4,18.9,
19 Jul 2013 5:00 PM,0.122,0.137,-5.4,19.5,-5.4,19.1,
19 Jul 2013 6:00 PM,0.122,0.138,-5.4,19.7,-5.4,19.2,
19 Jul 2013 7:00 PM,0.122,0.139,-5.4,19.8,-5.4,19.3,
19 Jul 2013 8:00 PM,0.122,0.140,-5.4,19.9,-5.4,19.4,
19 Jul 2013 9:00 PM,0.121,0.140,-5.4,19.9,-5.4,19.4,
19 Jul 2013 10:00 PM,0.120,0.141,-5.4,19.8,-5.4,19.5,
19 Jul 2013 11:00 PM,0.120,0.142,-5.4,19.7,-5.4,19.5,
20 Jul 2013 12:00 AM,0.120,0.144,-5.4,19.6,-5.4,19.4,
20 Jul 2013 1:00 AM,0.120,0.144,-5.4,19.4,-5.4,19.3,
20 Jul 2013 2:00 AM,0.120,0.145,-5.4,19.3,-5.4,19.2,
20 Jul 2013 3:00 AM,0.119,0.145,-5.4,19.2,-5.4,19.2,
20 Jul 2013 4:00 AM,0.119,0.146,-5.4,19.1,-5.4,19.1,
20 Jul 2013 5:00 AM,0.118,0.147,-5.4,19.0,-5.4,19.0,
20 Jul 2013 6:00 AM,0.118,0.147,-5.4,18.9,-5.4,19.0,
20 Jul 2013 7:00 AM,0.118,0.148,-5.4,18.8,-5.4,18.9,
20 Jul 2013 8:00 AM,0.118,0.149,-5.4,18.7,-5.4,18.8,
20 Jul 2013 9:00 AM,0.118,0.150,-5.4,18.7,-5.4,18.8,
20 Jul 2013 10:00 AM,0.117,0.151,-5.4,18.6,-5.4,18.7,
20 Jul 2013 11:00 AM,0.117,0.151,-5.4,18.6,-5.4,18.7,
20 Jul 2013 12:00 PM,0.117,0.151,-5.4,18.7,-5.5,18.7,
20 Jul 2013 1:00 PM,0.117,0.151,-5.4,18.9,-5.5,18.8,
20 Jul 2013 2:00 PM,0.117,0.151,-5.4,19.4,-5.5,18.9,
20 Jul 2013 3:00 PM,0.117,0.151,-5.4,20.4,-5.5,19.1,
20 Jul 2013 4:00 PM,0.117,0.150,-5.4,21.2,-5.5,19.4,
20 Jul 2013 5:00 PM,0.117,0.150,-5.4,21.6,-5.6,19.7,
20 Jul 2013 6:00 PM,0.117,0.151,-5.4,21.7,-5.6,20.0,
20 Jul 2013 7:00 PM,0.117,0.151,-5.4,21.7,-5.6,20.2,
20 Jul 2013 8:00 PM,0.116,0.151,-5.4,21.5,-5.6,20.2,
20 Jul 2013 9:00 PM,0.116,0.151,-5.4,21.4,-5.6,20.3,
20 Jul 2013 10:00 PM,0.116,0.151,-5.4,21.2,-5.6,20.2,
20 Jul 2013 11:00 PM,0.115,0.151,-5.4,20.9,-5.7,20.2,
21 Jul 2013 12:00 AM,0.115,0.151,-5.4,20.7,-5.7,20.1,
21 Jul 2013 1:00 AM,0.115,0.151,-5.4,20.4,-5.7,19.9,
21 Jul 2013 2:00 AM,0.114,0.151,-5.4,20.1,-5.7,19.8,
21 Jul 2013 3:00 AM,0.114,0.151,-5.4,19.9,-5.7,19.6,
21 Jul 2013 4:00 AM,0.113,0.151,-5.4,19.6,-5.7,19.4,
21 Jul 2013 5:00 AM,0.113,0.151,-5.4,19.3,-5.7,19.2,
21 Jul 2013 6:00 AM,0.113,0.152,-5.4,19.1,-5.7,19.1,
21 Jul 2013 7:00 AM,0.113,0.152,-5.4,18.9,-5.8,18.9,
21 Jul 2013 8:00 AM,0.113,0.152,-5.4,18.8,-5.8,18.8,
21 Jul 2013 9:00 AM,0.112,0.152,-5.4,18.7,-5.8,18.7,
21 Jul 2013 10:00 AM,0.112,0.152,-5.4,18.7,-5.8,18.7,
21 Jul 2013 11:00 AM,0.112,0.152,-5.4,18.8,-5.8,18.6,
21 Jul 2013 12:00 PM,0.112,0.152,-5.4,19.0,-5.8,18.7,
21 Jul 2013 1:00 PM,0.111,0.151,-5.4,19.3,-5.8,18.8,
21 Jul 2013 2:00 PM,0.111,0.151,-5.4,20.0,-5.9,18.9,
21 Jul 2013 3:00 PM,0.111,0.150,-5.4,20.9,-5.9,19.1,
21 Jul 2013 4:00 PM,0.111,0.150,-5.4,21.9,-5.9,19.3,
21 Jul 2013 5:00 PM,0.111,0.149,-5.4,22.3,-6.0,19.6,
21 Jul 2013 6:00 PM,0.111,0.149,-5.4,22.4,-6.0,19.9,
21 Jul 2013 7:00 PM,0.111,0.149,-5.4,22.4,-6.0,20.2,
21 Jul 2013 8:00 PM,0.111,0.149,-5.4,22.3,-6.0,20.4,
21 Jul 2013 9:00 PM,0.111,0.149,-5.4,22.2,-6.1,20.5,
21 Jul 2013 10:00 PM,0.111,0.149,-5.4,22.1,-6.1,20.5,
21 Jul 2013 11:00 PM,0.110,0.149,-5.4,21.9,-6.1,20.5,
22 Jul 2013 12:00 AM,0.110,0.149,-5.4,21.6,-6.1,20.5,
22 Jul 2013 1:00 AM,0.110,0.149,-5.4,21.4,-6.1,20.4,
22 Jul 2013 2:00 AM,0.110,0.149,-5.4,21.1,-6.1,20.2,
22 Jul 2013 3:00 AM,0.110,0.149,-5.4,20.9,-6.1,20.1,
22 Jul 2013 4:00 AM,0.110,0.149,-5.4,20.7,-6.1,20.0,
22 Jul 2013 5:00 AM,0.109,0.149,-5.4,20.5,-6.2,19.9,
22 Jul 2013 6:00 AM,0.109,0.149,-5.4,20.3,-6.2,19.7,
22 Jul 2013 7:00 AM,0.108,0.149,-5.4,20.1,-6.2,19.6,
22 Jul 2013 8:00 AM,0.108,0.149,-5.5,19.8,-6.2,19.4,
22 Jul 2013 9:00 AM,0.108,0.149,-5.5,19.6,-6.2,19.3,
22 Jul 2013 10:00 AM,0.108,0.149,-5.5,19.4,-6.2,19.1,
22 Jul 2013 11:00 AM,0.108,0.148,-5.5,19.5,-6.2,19.1,
22 Jul 2013 12:00 PM,0.108,0.147,-5.5,19.8,-6.2,19.1,
22 Jul 2013 1:00 PM,0.107,0.146,-5.5,20.3,-6.3,19.3,
22 Jul 2013 2:00 PM,0.107,0.145,-5.6,21.1,-6.3,19.6,
22 Jul 2013 3:00 PM,0.106,0.144,-5.6,22.2,-6.4,19.8,
22 Jul 2013 4:00 PM,0.106,0.144,-5.6,23.1,-6.5,20.1,
22 Jul 2013 5:00 PM,0.162,0.191,-5.7,23.4,-6.2,20.4,
22 Jul 2013 6:00 PM,0.254,0.354,-5.8,23.4,-5.4,21.0,
22 Jul 2013 7:00 PM,0.218,0.340,-5.8,23.0,-5.5,20.8,
22 Jul 2013 8:00 PM,0.204,0.335,-5.7,22.7,-5.5,20.6,
22 Jul 2013 9:00 PM,0.195,0.332,-5.6,22.4,-5.5,20.5,
22 Jul 2013 10:00 PM,0.189,0.329,-5.6,22.2,-5.5,20.4,
22 Jul 2013 11:00 PM,0.185,0.327,-5.5,22.0,-5.5,20.4,
23 Jul 2013 12:00 AM,0.181,0.326,-5.5,21.8,-5.5,20.3,
23 Jul 2013 1:00 AM,0.179,0.324,-5.4,21.5,-5.5,20.2,
23 Jul 2013 2:00 AM,0.177,0.324,-5.4,21.3,-5.5,20.1,
23 Jul 2013 3:00 AM,0.175,0.322,-5.4,21.1,-5.5,20.0,
