"year" "month" "day" "downscaled.tmax.degC"
2035 3 6 26.82
2035 3 7 27.02
2035 3 8 23.16
2035 3 9 15.98
2035 3 10 14.33
2035 3 11 19.15
2035 3 12 24.52
2035 3 13 26.43
2035 3 14 26.77
2035 3 15 27.12
2035 3 16 28.04
2035 3 17 28.03
2035 3 18 27.73
2035 3 19 23.04
2035 3 20 8.59
2035 3 21 14.87
2035 3 22 19.53
2035 3 23 16.9
2035 3 24 14.39
2035 3 25 19.74
2035 3 26 20.95
2035 3 27 25.01
2035 3 28 25.26
2035 3 29 23.27
2035 3 30 25.81
2035 3 31 25.64
2035 4 1 16.38
2035 4 2 15.01
2035 4 3 18.01
2035 4 4 19.91
2035 4 5 23.88
2035 4 6 28.26
2035 4 7 29.83
2035 4 8 29.6
2035 4 9 22.8
2035 4 10 21.62
2035 4 11 28.56
2035 4 12 30.14
2035 4 13 31.64
2035 4 14 32.87
2035 4 15 34.96
2035 4 16 32.41
2035 4 17 30.05
2035 4 18 27.66
2035 4 19 18
2035 4 20 19.34
2035 4 21 23.41
2035 4 22 23.39
2035 4 23 22.62
2035 4 24 23.47
2035 4 25 21.24
2035 4 26 20.4
2035 4 27 28.64
2035 4 28 28.5
2035 4 29 29.03
2035 4 30 29.83
2035 5 1 24.83
2035 5 2 28.12
2035 5 3 29.62
2035 5 4 26.86
2035 5 5 23.91
2035 5 6 23.91
2035 5 7 27.42
2035 5 8 28
2035 5 9 27.18
2035 5 10 25.29
2035 5 11 29.02
2035 5 12 31.31
2035 5 13 28.16
2035 5 14 21.2
2035 5 15 16.8
2035 5 16 21.36
2035 5 17 27.2
2035 5 18 30.29
2035 5 19 31.55
2035 5 20 31.45
2035 5 21 30.71
2035 5 22 30.82
2035 5 23 31.3
2035 5 24 32.47
2035 5 25 33.06
2035 5 26 32.39
2035 5 27 31.28
2035 5 28 29.98
2035 5 29 19.63
2035 5 30 20.59
2035 5 31 27.03
2035 6 1 30.81
2035 6 2 32.52
2035 6 3 32.14
2035 6 4 33.2
2035 6 5 32.36
2035 6 6 32.85
2035 6 7 32.55
2035 6 8 33.74
2035 6 9 33.16
2035 6 10 31.92
2035 6 11 31.04
2035 6 12 32.28
2035 6 13 30.24
2035 6 14 30.26
2035 6 15 32.4
2035 6 16 29.27
2035 6 17 25.18
2035 6 18 27.63
2035 6 19 31.32
2035 6 20 33.58
2035 6 21 35.16
2035 6 22 34.11
2035 6 23 29.98
2035 6 24 28.75
2035 6 25 28.62
2035 6 26 28.94
2035 6 27 30.08
2035 6 28 32.9
2035 6 29 31.55
2035 6 30 31.85
2035 7 1 31.07
2035 7 2 31.65
2035 7 3 30.06
2035 7 4 30.22
2035 7 5 30.76
2035 7 6 31.38
2035 7 7 29.65
2035 7 8 29.56
2035 7 9 27.2
2035 7 10 24.83
2035 7 11 25.34
2035 7 12 31.26
2035 7 13 33.21
2035 7 14 32.9
2035 7 15 32.18
2035 7 16 30.73
2035 7 17 32.19
2035 7 18 31.98
2035 7 19 33.05
2035 7 20 33.05
2035 7 21 32.21
2035 7 22 32.36
2035 7 23 33.32
2035 7 24 33.21
2035 7 25 32.51
2035 7 26 33.01
2035 7 27 33.86
2035 7 28 33.2
2035 7 29 33.56
2035 7 30 34.78
2035 7 31 36.12
2035 8 1 34.36
2035 8 2 31.41
2035 8 3 28.9
2035 8 4 31.28
2035 8 5 32.95
2035 8 6 34.43
2035 8 7 36.02
2035 8 8 37.26
2035 8 9 37.37
2035 8 10 35.36
2035 8 11 35.36
2035 8 12 35.81
2035 8 13 35.25
2035 8 14 34.1
2035 8 15 32.03
2035 8 16 30.38
2035 8 17 30.36
2035 8 18 32.01
2035 8 19 33.53
2035 8 20 32.34
2035 8 21 30.41
2035 8 22 29.37
2035 8 23 27.26
2035 8 24 29.16
2035 8 25 32.28
2035 8 26 33.62
2035 8 27 35.66
2035 8 28 35.96
2035 8 29 34.78
2035 8 30 32.39
2035 8 31 29
2035 9 1 30.22
2035 9 2 32.61
2035 9 3 33.97
2035 9 4 34.25
2035 9 5 34.84
2035 9 6 32.84
2035 9 7 31.72
2035 9 8 31.79
2035 9 9 30.93
2035 9 10 29.21
2035 9 11 32.44
2035 9 12 33.21
2035 9 13 31.18
2035 9 14 29.65
2035 9 15 30.22
2035 9 16 28.73
2035 9 17 23.69
2035 9 18 25.4
2035 9 19 27.69
2035 9 20 29.55
2035 9 21 26.2
2035 9 22 24.25
2035 9 23 22.93
2035 9 24 24.75
2035 9 25 23.88
2035 9 26 19.46
2035 9 27 17.83
2035 9 28 21.78
2035 9 29 25.65
2035 9 30 25.74
2035 10 1 27.74
2035 10 2 29.16
2035 10 3 28.87
2035 10 4 26.88
2035 10 5 24.94
2035 10 6 25.15
2035 10 7 27.31
2035 10 8 27.36
2035 10 9 27.84
2035 10 10 28.9
2035 10 11 29.13
2035 10 12 29.69
2035 10 13 28.23
2035 10 14 26.25
2035 10 15 22.45
2035 10 16 19.48
2035 10 17 22.92
2035 10 18 23.9
2035 10 19 26.28
2035 10 20 27.71
2035 10 21 27.73
2035 10 22 25.14
2035 10 23 21.94
2035 10 24 16.91
2035 10 25 20.19
2035 10 26 23.99
2035 10 27 23.48
2035 10 28 25.51
2035 10 29 24.78
2035 10 30 19.5
2035 10 31 15.81
2035 11 1 19.94
2035 11 2 15.26
2035 11 3 15.75
2035 11 4 19.05
2035 11 5 19.71
2035 11 6 21.98
2035 11 7 23
2035 11 8 21.88
2035 11 9 21.95
2035 11 10 23.71
2035 11 11 23.82
2035 11 12 23.45
2035 11 13 22.93
2035 11 14 22.94
2035 11 15 15.82
2035 11 16 16.34
2035 11 17 20.09
2035 11 18 21.34
2035 11 19 20.82
2035 11 20 15.97
2035 11 21 18.96
2035 11 22 20.49
2035 11 23 18.36
2035 11 24 18.13
2035 11 25 14.38
2035 11 26 15.41
2035 11 27 14.27
2035 11 28 13.9
2035 11 29 16.81
2035 11 30 14.95
2035 12 1 13.81
2035 12 2 17.86
2035 12 3 20.13
2035 12 4 21.47
2035 12 5 18.3
2035 12 6 14.47
2035 12 7 15.64
2035 12 8 22.1
2035 12 9 23.54
2035 12 10 24.3
2035 12 11 24.46
2035 12 12 21.26
2035 12 13 18.92
2035 12 14 18.46
2035 12 15 16.4
2035 12 16 17.3
2035 12 17 18.25
2035 12 18 15.43
2035 12 19 17.25
2035 12 20 17.81
2035 12 21 18.05
2035 12 22 17.04
2035 12 23 16.3
2035 12 24 18.27
2035 12 25 16.25
2035 12 26 16.61
2035 12 27 15.63
2035 12 28 13.07
2035 12 29 9.87
2035 12 30 12.04
2035 12 31 14.72
2036 1 1 18.82
2036 1 2 21.94
2036 1 3 22.46
2036 1 4 22.95
2036 1 5 20.81
2036 1 6 19.75
2036 1 7 20.84
2036 1 8 18.56
2036 1 9 17.32
2036 1 10 13.9
2036 1 11 15.92
2036 1 12 19.72
2036 1 13 16.76
2036 1 14 15.35
2036 1 15 17.31
2036 1 16 18.79
2036 1 17 17.18
2036 1 18 7.98
2036 1 19 6
2036 1 20 8.44
2036 1 21 11
2036 1 22 11.33
2036 1 23 12.78
2036 1 24 10.3
2036 1 25 10.2
2036 1 26 11.18
2036 1 27 10.94
2036 1 28 14.08
2036 1 29 16.24
2036 1 30 17.7
2036 1 31 20.59
2036 2 1 24.91
2036 2 2 23.35
2036 2 3 18.02
2036 2 4 18.86
2036 2 5 17.3
2036 2 6 20.91
2036 2 7 20.52
2036 2 8 14.99
2036 2 9 12.28
2036 2 10 8.61
2036 2 11 3.46
2036 2 12 3.25
2036 2 13 12.63
2036 2 14 17.86
2036 2 15 19.41
2036 2 16 20.22
2036 2 17 24.56
2036 2 18 22.78
2036 2 19 17.35
2036 2 20 20.98
2036 2 21 21.28
2036 2 22 21.34
2036 2 23 16.41
2036 2 24 11.06
2036 2 25 19.9
2036 2 26 22.42
2036 2 27 25.26
2036 2 28 23.1
2036 3 1 16.94
2036 3 2 11.2
2036 3 3 17.71
2036 3 4 18.47
2036 3 5 15.91
2036 3 6 21.51
2036 3 7 21.69
2036 3 8 23.43
2036 3 9 21.81
2036 3 10 23.2
2036 3 11 19.45
2036 3 12 19.56
2036 3 13 20.43
2036 3 14 21.9
2036 3 15 20.03
2036 3 16 20.18
2036 3 17 19.02
2036 3 18 14.7
2036 3 19 15.24
2036 3 20 16.31
2036 3 21 18.12
2036 3 22 20.74
2036 3 23 25.73
2036 3 24 27.44
2036 3 25 25.92
2036 3 26 23.76
2036 3 27 26.02
2036 3 28 28.52
2036 3 29 26.34
2036 3 30 24.87
2036 3 31 25.86
2036 4 1 28.18
2036 4 2 28.9
2036 4 3 27
2036 4 4 28.62
2036 4 5 29
2036 4 6 31.99
2036 4 7 28.04
2036 4 8 22.63
2036 4 9 24.56
2036 4 10 22.89
2036 4 11 20.1
2036 4 12 26.5
2036 4 13 27.49
2036 4 14 24.12
2036 4 15 23.07
2036 4 16 28.13
2036 4 17 27.52
2036 4 18 27.38
2036 4 19 29.66
2036 4 20 29.12
2036 4 21 30.4
2036 4 22 28.46
2036 4 23 23.8
2036 4 24 23.63
2036 4 25 27.13
2036 4 26 30.94
2036 4 27 30.76
2036 4 28 32.95
2036 4 29 28.49
2036 4 30 29.02
2036 5 1 27.68
2036 5 2 25.72
2036 5 3 26.62
2036 5 4 26.11
2036 5 5 32.31
2036 5 6 33.66
2036 5 7 31.73
2036 5 8 30.46
2036 5 9 29.75
2036 5 10 29.93
2036 5 11 29.18
2036 5 12 30.2
2036 5 13 31.09
2036 5 14 28.94
2036 5 15 29.74
2036 5 16 28.44
2036 5 17 30
2036 5 18 30.24
2036 5 19 30.62
2036 5 20 31.27
2036 5 21 32.11
2036 5 22 33.47
2036 5 23 33.11
2036 5 24 32.65
2036 5 25 32.79
2036 5 26 33.73
2036 5 27 33.93
2036 5 28 34.61
2036 5 29 34.99
2036 5 30 36.23
2036 5 31 38.5
2036 6 1 36.04
2036 6 2 36.65
2036 6 3 36.83
2036 6 4 37.32
2036 6 5 38.49
2036 6 6 40.13
2036 6 7 40.48
2036 6 8 39.69
2036 6 9 38.13
2036 6 10 35.91
2036 6 11 34.23
2036 6 12 32.08
2036 6 13 30.15
2036 6 14 33.57
2036 6 15 35.37
2036 6 16 36.11
2036 6 17 37.17
2036 6 18 38.37
2036 6 19 37.46
2036 6 20 38.49
2036 6 21 38.95
2036 6 22 38.95
2036 6 23 39.02
2036 6 24 39.54
2036 6 25 40.79
2036 6 26 41.96
2036 6 27 42.43
2036 6 28 42.09
2036 6 29 41.91
2036 6 30 41.94
2036 7 1 40.73
2036 7 2 40.91
2036 7 3 40.42
2036 7 4 39.27
2036 7 5 36.2
2036 7 6 32.19
2036 7 7 32.28
2036 7 8 31.7
2036 7 9 32.03
2036 7 10 32.14
2036 7 11 32.53
2036 7 12 30.7
2036 7 13 28.05
2036 7 14 26.42
2036 7 15 31.65
2036 7 16 34.82
2036 7 17 36.01
2036 7 18 38.06
2036 7 19 36.55
2036 7 20 35.07
2036 7 21 34.87
2036 7 22 33.73
2036 7 23 35.97
2036 7 24 33.81
2036 7 25 27.46
2036 7 26 31.71
2036 7 27 34.69
2036 7 28 36.74
2036 7 29 38.77
2036 7 30 38.66
2036 7 31 36.22
2036 8 1 33.65
2036 8 2 33.71
2036 8 3 35.83
2036 8 4 36
2036 8 5 36.48
2036 8 6 36.65
2036 8 7 36.13
2036 8 8 35.85
2036 8 9 36
2036 8 10 35.97
2036 8 11 34.02
2036 8 12 31.75
2036 8 13 30.75
2036 8 14 34.42
2036 8 15 34.18
2036 8 16 33.83
2036 8 17 33.3
2036 8 18 33.53
2036 8 19 35.33
2036 8 20 35.7
2036 8 21 34.77
2036 8 22 32.77
2036 8 23 31.46
2036 8 24 29.97
2036 8 25 30.8
2036 8 26 32.61
2036 8 27 32.64
2036 8 28 32.74
2036 8 29 33.99
2036 8 30 35.5
2036 8 31 35.88
2036 9 1 38.59
2036 9 2 40.72
2036 9 3 39.5
2036 9 4 36.01
2036 9 5 38.2
2036 9 6 36.75
2036 9 7 38.28
2036 9 8 38.11
2036 9 9 37.81
2036 9 10 33.97
2036 9 11 33.02
2036 9 12 36.04
2036 9 13 36.84
2036 9 14 37.3
2036 9 15 37.52
2036 9 16 37.9
2036 9 17 37.58
2036 9 18 36.8
2036 9 19 35.78
2036 9 20 36.04
2036 9 21 32.47
2036 9 22 30.54
2036 9 23 31.94
2036 9 24 29.86
2036 9 25 26.43
2036 9 26 28.27
2036 9 27 32.12
2036 9 28 34.62
2036 9 29 35.5
2036 9 30 36.38
2036 10 1 37.92
2036 10 2 36.98
2036 10 3 35.73
2036 10 4 35.24
2036 10 5 35.87
2036 10 6 33.63
2036 10 7 33.75
2036 10 8 28.72
2036 10 9 29.22
2036 10 10 32.98
2036 10 11 31.36
2036 10 12 28.09
2036 10 13 27.88
2036 10 14 27.93
2036 10 15 25.53
2036 10 16 26.49
2036 10 17 26.97
2036 10 18 24.56
2036 10 19 22.33
2036 10 20 15.69
2036 10 21 18.69
2036 10 22 22.52
2036 10 23 21.82
2036 10 24 20.72
2036 10 25 16.34
2036 10 26 19.95
2036 10 27 23.44
2036 10 28 22.18
2036 10 29 20.44
2036 10 30 23.57
2036 10 31 21.22
2036 11 1 23.13
2036 11 2 25.53
2036 11 3 26.52
2036 11 4 23.19
2036 11 5 21.3
2036 11 6 20.89
2036 11 7 24.94
2036 11 8 25.3
2036 11 9 22.84
2036 11 10 13.07
2036 11 11 12.9
2036 11 12 21.6
2036 11 13 23.53
2036 11 14 20.79
2036 11 15 20.29
2036 11 16 16.62
2036 11 17 20.49
2036 11 18 19.87
2036 11 19 23.45
2036 11 20 17.61
2036 11 21 16.94
2036 11 22 22.28
2036 11 23 18.84
2036 11 24 14.84
2036 11 25 17.36
2036 11 26 20.16
2036 11 27 22.05
2036 11 28 23.17
2036 11 29 22.03
2036 11 30 20.98
2036 12 1 18.53
2036 12 2 19.25
2036 12 3 22.04
2036 12 4 22.47
2036 12 5 22.52
2036 12 6 23.28
2036 12 7 22.1
2036 12 8 21.58
2036 12 9 21.41
2036 12 10 18.98
2036 12 11 20.89
2036 12 12 21.45
2036 12 13 20.22
2036 12 14 21.23
2036 12 15 19.17
2036 12 16 19.04
2036 12 17 18.85
2036 12 18 18.51
2036 12 19 20.17
2036 12 20 21.53
2036 12 21 13.9
2036 12 22 4.83
2036 12 23 13.52
2036 12 24 15.79
2036 12 25 19.23
2036 12 26 17.77
2036 12 27 14.34
2036 12 28 20.16
2036 12 29 23.23
2036 12 30 20.9
2036 12 31 16.79
2037 1 1 13.5
2037 1 2 13.72
2037 1 3 14.93
2037 1 4 14.05
2037 1 5 16.59
2037 1 6 15.3
2037 1 7 17.16
2037 1 8 16.46
2037 1 9 9.57
2037 1 10 17.01
2037 1 11 19.02
2037 1 12 18.45
2037 1 13 14.55
2037 1 14 15.62
2037 1 15 18.18
2037 1 16 19.37
2037 1 17 15.94
2037 1 18 10.19
2037 1 19 12.44
2037 1 20 15.33
2037 1 21 18.24
2037 1 22 20.51
2037 1 23 21.9
2037 1 24 23.38
2037 1 25 22.5
2037 1 26 20.11
2037 1 27 20.29
2037 1 28 24.64
2037 1 29 25.6
2037 1 30 21.9
2037 1 31 21.91
2037 2 1 16.41
2037 2 2 17.79
2037 2 3 18.34
2037 2 4 14.76
2037 2 5 16.18
2037 2 6 16.18
2037 2 7 17.18
2037 2 8 18.38
2037 2 9 19.13
2037 2 10 21.5
2037 2 11 14.98
2037 2 12 14.04
2037 2 13 16.11
2037 2 14 18.35
2037 2 15 22.48
2037 2 16 21.09
2037 2 17 22.12
2037 2 18 21.71
2037 2 19 22.69
2037 2 20 16.85
2037 2 21 14.96
2037 2 22 14.24
2037 2 23 15.06
2037 2 24 15.41
2037 2 25 19.39
2037 2 26 18.72
2037 2 27 22.82
2037 2 28 23.64
2037 3 1 17.3
2037 3 2 14.51
2037 3 3 16.62
2037 3 4 19.95
2037 3 5 21.03
2037 3 6 23.64
2037 3 7 21.78
2037 3 8 17.72
2037 3 9 16.11
2037 3 10 23.19
2037 3 11 24.83
2037 3 12 18.97
2037 3 13 24.12
2037 3 14 26.6
2037 3 15 20.67
2037 3 16 20.93
2037 3 17 22.84
2037 3 18 21.24
2037 3 19 18
2037 3 20 20.91
2037 3 21 23.58
2037 3 22 17.66
2037 3 23 18.29
2037 3 24 26.37
2037 3 25 27.56
2037 3 26 25.06
2037 3 27 19.69
2037 3 28 24.79
2037 3 29 28.96
2037 3 30 30.58
2037 3 31 28.11
2037 4 1 28.9
2037 4 2 29.32
2037 4 3 29.64
2037 4 4 26.22
2037 4 5 26.71
2037 4 6 25.1
2037 4 7 19.32
2037 4 8 26.32
2037 4 9 27.96
2037 4 10 23.94
2037 4 11 21.89
2037 4 12 26.51
2037 4 13 28.01
2037 4 14 29.93
2037 4 15 27.2
2037 4 16 23.21
2037 4 17 23.89
2037 4 18 26.42
2037 4 19 28.05
2037 4 20 27.92
2037 4 21 27.84
2037 4 22 24.15
2037 4 23 19.23
2037 4 24 20.23
2037 4 25 26.41
2037 4 26 28.99
2037 4 27 31.44
2037 4 28 33.15
2037 4 29 33.18
2037 4 30 31.26
2037 5 1 30.33
2037 5 2 32.45
2037 5 3 32.27
2037 5 4 30.35
2037 5 5 29.48
2037 5 6 32.44
2037 5 7 29.96
2037 5 8 30.27
2037 5 9 31.78
2037 5 10 31.94
2037 5 11 32.82
2037 5 12 33.94
2037 5 13 35.31
2037 5 14 30.7
2037 5 15 30.98
2037 5 16 32.24
2037 5 17 33.15
2037 5 18 31.23
2037 5 19 31.49
2037 5 20 31.81
2037 5 21 31.27
2037 5 22 27.03
2037 5 23 24.9
2037 5 24 30.42
2037 5 25 32.35
2037 5 26 31.78
2037 5 27 29.23
2037 5 28 31.15
2037 5 29 32.07
2037 5 30 32.58
2037 5 31 31.88
2037 6 1 33.71
2037 6 2 34.93
2037 6 3 35.31
2037 6 4 34.95
2037 6 5 33.28
2037 6 6 34.37
2037 6 7 34.45
2037 6 8 34.86
2037 6 9 35.07
2037 6 10 34.5
2037 6 11 30.52
2037 6 12 32.65
2037 6 13 32.79
2037 6 14 33.1
2037 6 15 33.01
2037 6 16 33.12
2037 6 17 33.83
2037 6 18 35.03
2037 6 19 35
2037 6 20 36.19
2037 6 21 36.44
2037 6 22 38.47
2037 6 23 40.18
2037 6 24 40.54
2037 6 25 41.12
2037 6 26 41.28
2037 6 27 42.2
2037 6 28 40.86
2037 6 29 35.95
2037 6 30 36.9
2037 7 1 36.6
2037 7 2 35.49
2037 7 3 33.91
2037 7 4 31.77
2037 7 5 31.13
2037 7 6 32.02
2037 7 7 30.8
2037 7 8 31.65
2037 7 9 31.93
2037 7 10 33.85
2037 7 11 35.6
2037 7 12 35.97
2037 7 13 36.54
2037 7 14 37.36
2037 7 15 35.45
2037 7 16 34.81
2037 7 17 34.99
2037 7 18 35.91
2037 7 19 37.37
2037 7 20 35.94
2037 7 21 35.15
2037 7 22 33.82
2037 7 23 34.02
2037 7 24 35.3
2037 7 25 38
2037 7 26 40.99
2037 7 27 40.78
2037 7 28 40.76
2037 7 29 41.96
2037 7 30 41.9
2037 7 31 40.3
2037 8 1 36.36
2037 8 2 33.2
2037 8 3 31.41
2037 8 4 31.23
2037 8 5 31.29
2037 8 6 33.09
2037 8 7 34.03
2037 8 8 35.27
2037 8 9 37.05
2037 8 10 37.69
2037 8 11 37.94
2037 8 12 38.11
2037 8 13 37.25
2037 8 14 36.49
2037 8 15 36.31
2037 8 16 37.09
2037 8 17 37.67
2037 8 18 38
2037 8 19 37.93
2037 8 20 36.73
2037 8 21 36.69
2037 8 22 39.25
2037 8 23 38.11
2037 8 24 37.27
2037 8 25 39.57
2037 8 26 38.45
2037 8 27 38.06
2037 8 28 39.05
2037 8 29 39.08
2037 8 30 39.41
2037 8 31 39.46
2037 9 1 38.26
2037 9 2 37.21
2037 9 3 36.05
2037 9 4 36.11
2037 9 5 37.07
2037 9 6 36.25
2037 9 7 36.29
2037 9 8 35.38
2037 9 9 37.28
2037 9 10 35.98
2037 9 11 32.11
2037 9 12 33.77
2037 9 13 35.25
2037 9 14 35.37
2037 9 15 33.54
2037 9 16 30.28
2037 9 17 27.21
2037 9 18 28.99
2037 9 19 31.58
2037 9 20 32.91
2037 9 21 34.02
2037 9 22 30.99
2037 9 23 29.97
2037 9 24 27.14
2037 9 25 29.14
2037 9 26 30.95
2037 9 27 24.81
2037 9 28 27.69
2037 9 29 30.78
2037 9 30 29.74
2037 10 1 28.86
2037 10 2 28.87
2037 10 3 30.43
2037 10 4 30.17
2037 10 5 30.23
2037 10 6 29.99
2037 10 7 28.7
2037 10 8 27.83
2037 10 9 27.97
2037 10 10 28.43
2037 10 11 29.3
2037 10 12 30.11
2037 10 13 29.73
2037 10 14 30.82
2037 10 15 28.84
2037 10 16 27.52
2037 10 17 29.18
2037 10 18 29.05
2037 10 19 27.26
2037 10 20 25.14
2037 10 21 27.06
2037 10 22 27.94
2037 10 23 27.34
2037 10 24 26.92
2037 10 25 25.5
2037 10 26 28.86
2037 10 27 23.69
2037 10 28 11.59
2037 10 29 9.47
2037 10 30 17.2
2037 10 31 23.75
2037 11 1 26.62
2037 11 2 27.87
2037 11 3 26.68
2037 11 4 25.26
2037 11 5 26.97
2037 11 6 26.1
2037 11 7 24.69
2037 11 8 22.78
2037 11 9 19.78
2037 11 10 14.76
2037 11 11 14.72
2037 11 12 18.6
2037 11 13 21.49
2037 11 14 22.9
2037 11 15 23.32
2037 11 16 24.7
2037 11 17 25.77
2037 11 18 26.84
2037 11 19 22.88
2037 11 20 9.47
2037 11 21 6.67
2037 11 22 3.41
2037 11 23 2.33
2037 11 24 8.06
2037 11 25 10.58
2037 11 26 11.57
2037 11 27 15.16
2037 11 28 17.91
2037 11 29 20.45
2037 11 30 15.17
2037 12 1 17.22
2037 12 2 21.01
2037 12 3 22.7
2037 12 4 22.79
2037 12 5 20.79
2037 12 6 17.85
2037 12 7 16.98
2037 12 8 18.91
2037 12 9 14.92
2037 12 10 12.37
2037 12 11 10.57
2037 12 12 12.15
2037 12 13 10.81
2037 12 14 12.4
2037 12 15 13.45
2037 12 16 13.47
2037 12 17 15.24
2037 12 18 16.24
2037 12 19 16.51
2037 12 20 15.5
2037 12 21 15.78
2037 12 22 14.67
2037 12 23 12.27
2037 12 24 10.79
2037 12 25 8.58
2037 12 26 5.1
2037 12 27 6.6
2037 12 28 10.87
2037 12 29 17.34
2037 12 30 12.39
2037 12 31 4.62
2038 1 1 8.87
2038 1 2 11.9
2038 1 3 15.77
2038 1 4 17.1
2038 1 5 18.23
2038 1 6 14.27
2038 1 7 7.4
2038 1 8 11.88
2038 1 9 15.81
2038 1 10 16.99
2038 1 11 18.46
2038 1 12 14.6
2038 1 13 14.55
2038 1 14 18.14
2038 1 15 19.81
2038 1 16 19.69
2038 1 17 20.46
2038 1 18 22.13
2038 1 19 23.85
2038 1 20 24.5
2038 1 21 21.11
2038 1 22 15.69
2038 1 23 13.43
2038 1 24 18.72
2038 1 25 18.78
2038 1 26 16.31
2038 1 27 20.82
2038 1 28 18.12
2038 1 29 19.03
2038 1 30 21.27
2038 1 31 17.54
2038 2 1 13.06
2038 2 2 8.08
2038 2 3 4.06
2038 2 4 2.74
2038 2 5 8.42
2038 2 6 7.8
2038 2 7 10.31
2038 2 8 11.91
2038 2 9 13.52
2038 2 10 13.65
2038 2 11 11.71
2038 2 12 14.37
2038 2 13 20.22
2038 2 14 24.52
2038 2 15 26
2038 2 16 26.16
2038 2 17 21.92
2038 2 18 11.54
2038 2 19 3.49
2038 2 20 5.67
2038 2 21 13.15
2038 2 22 15.07
2038 2 23 14.73
2038 2 24 17.97
2038 2 25 18.86
2038 2 26 18.1
2038 2 27 23.88
2038 2 28 22.07
2038 3 1 18.24
2038 3 2 20.91
2038 3 3 23.02
2038 3 4 17.66
2038 3 5 18.7
2038 3 6 22.36
2038 3 7 19.28
2038 3 8 18.97
2038 3 9 18.41
2038 3 10 23.08
2038 3 11 25.02
2038 3 12 19.94
2038 3 13 17.04
2038 3 14 20.35
2038 3 15 21.76
2038 3 16 14.14
2038 3 17 10.76
2038 3 18 14.35
2038 3 19 20.02
2038 3 20 22.11
2038 3 21 23.18
2038 3 22 23.89
2038 3 23 21.33
2038 3 24 25.52
2038 3 25 22.84
2038 3 26 21.49
2038 3 27 25.34
2038 3 28 26.59
2038 3 29 19.86
2038 3 30 17.29
2038 3 31 14.52
2038 4 1 18.63
2038 4 2 23.72
2038 4 3 24.5
2038 4 4 26.44
2038 4 5 29.48
2038 4 6 29.7
2038 4 7 28.29
2038 4 8 29.4
2038 4 9 27.4
2038 4 10 28.89
2038 4 11 23.45
2038 4 12 21.98
2038 4 13 21.63
2038 4 14 26.99
2038 4 15 28.46
2038 4 16 31.49
2038 4 17 29.48
2038 4 18 22.39
2038 4 19 18.12
2038 4 20 24.7
2038 4 21 22.69
2038 4 22 19.32
2038 4 23 22.09
2038 4 24 26.91
2038 4 25 30.06
2038 4 26 31.85
2038 4 27 29.58
2038 4 28 27.41
2038 4 29 25.46
2038 4 30 26.26
2038 5 1 29.47
2038 5 2 28.83
2038 5 3 31.16
2038 5 4 27.16
2038 5 5 30.49
2038 5 6 32.25
2038 5 7 31.16
2038 5 8 31.89
2038 5 9 33.19
2038 5 10 32.59
2038 5 11 32.36
2038 5 12 31.27
2038 5 13 31.4
2038 5 14 31.72
2038 5 15 29.29
2038 5 16 31.79
2038 5 17 32.59
2038 5 18 31.01
2038 5 19 31.96
2038 5 20 34.29
2038 5 21 35.08
2038 5 22 35.25
2038 5 23 34.3
2038 5 24 31.18
2038 5 25 32.65
2038 5 26 34.22
2038 5 27 35.25
2038 5 28 36.07
2038 5 29 37.57
2038 5 30 38.53
2038 5 31 37.24
2038 6 1 35.22
2038 6 2 31.67
2038 6 3 29.11
2038 6 4 28.44
2038 6 5 30.48
2038 6 6 32.86
2038 6 7 32.72
2038 6 8 32.87
2038 6 9 33.9
2038 6 10 34.81
2038 6 11 34.72
2038 6 12 34.81
2038 6 13 34.65
2038 6 14 33.56
2038 6 15 34.26
2038 6 16 34.43
2038 6 17 35.32
2038 6 18 34.43
2038 6 19 34.93
2038 6 20 36.03
2038 6 21 37.18
2038 6 22 37.37
2038 6 23 34.61
2038 6 24 31.75
2038 6 25 32.53
2038 6 26 33.72
2038 6 27 35.02
2038 6 28 35.16
2038 6 29 35.98
2038 6 30 38.01
2038 7 1 36.34
2038 7 2 36.75
2038 7 3 33.23
2038 7 4 27.34
2038 7 5 26.38
2038 7 6 28.63
2038 7 7 32.52
2038 7 8 35.16
2038 7 9 36.94
2038 7 10 36.13
2038 7 11 36.04
2038 7 12 37.19
2038 7 13 38.15
2038 7 14 38.55
2038 7 15 38.49
2038 7 16 37.7
2038 7 17 35.41
2038 7 18 34.54
2038 7 19 34.55
2038 7 20 35.11
2038 7 21 35.47
2038 7 22 34.85
2038 7 23 33.39
2038 7 24 34.7
2038 7 25 36.97
2038 7 26 39.31
2038 7 27 40.26
2038 7 28 40.94
2038 7 29 40.21
2038 7 30 40.95
2038 7 31 41.52
2038 8 1 38.85
2038 8 2 38.03
2038 8 3 38.54
2038 8 4 38.76
2038 8 5 38.36
2038 8 6 39.19
2038 8 7 36.69
2038 8 8 35.71
2038 8 9 37.18
2038 8 10 38.02
2038 8 11 39.06
2038 8 12 39.39
2038 8 13 41.03
2038 8 14 40.31
2038 8 15 39.39
2038 8 16 39.35
2038 8 17 39.03
2038 8 18 39.71
2038 8 19 39.4
2038 8 20 38.5
2038 8 21 36.27
2038 8 22 35.58
2038 8 23 35.37
2038 8 24 35.27
2038 8 25 34.59
2038 8 26 32.48
2038 8 27 31.57
2038 8 28 31.16
2038 8 29 28.82
2038 8 30 25.88
